,fold_0,fold_1,fold_2,fold_3,fold_4
sub3074777,0.0,1.0,0.0,0.0,0.0
sub1623261,0.0,0.0,1.0,0.0,0.0
sub1256326,0.0,1.0,0.0,0.0,0.0
sub3003946,0.0,0.0,0.0,1.0,0.0
sub4428510,0.0,0.0,0.0,0.0,1.0
sub4377095,1.0,0.0,0.0,0.0,0.0
sub1839397,0.0,1.0,0.0,0.0,0.0
sub3993090,0.0,1.0,0.0,0.0,0.0
sub2537438,0.0,0.0,0.0,1.0,0.0
sub1451766,1.0,0.0,0.0,0.0,0.0
sub2500799,0.0,0.0,0.0,1.0,0.0
sub2787272,0.0,0.0,0.0,0.0,1.0
sub3486167,0.0,0.0,1.0,0.0,0.0
sub3713777,0.0,1.0,0.0,0.0,0.0
sub5617034,0.0,0.0,0.0,0.0,1.0
sub1223469,0.0,0.0,0.0,0.0,1.0
sub3476870,0.0,0.0,0.0,1.0,0.0
sub2572406,0.0,1.0,0.0,0.0,0.0
sub3731937,0.0,0.0,1.0,0.0,0.0
sub2807801,0.0,0.0,0.0,0.0,1.0
sub3723790,0.0,0.0,0.0,0.0,1.0
sub4494191,0.0,0.0,0.0,0.0,1.0
sub5670214,0.0,1.0,0.0,0.0,0.0
sub1185557,0.0,0.0,0.0,0.0,1.0
sub3731035,0.0,1.0,0.0,0.0,0.0
sub1386625,0.0,1.0,0.0,0.0,0.0
sub3146643,0.0,0.0,0.0,0.0,1.0
sub3720832,0.0,0.0,0.0,1.0,0.0
sub3894415,0.0,1.0,0.0,0.0,0.0
sub2324060,0.0,0.0,1.0,0.0,0.0
sub3142743,1.0,0.0,0.0,0.0,0.0
sub5932504,0.0,1.0,0.0,0.0,0.0
sub2554653,0.0,1.0,0.0,0.0,0.0
sub2688126,0.0,0.0,0.0,0.0,1.0
sub4167908,0.0,0.0,1.0,0.0,0.0
sub1362737,1.0,0.0,0.0,0.0,0.0
sub2310485,0.0,0.0,0.0,0.0,1.0
sub4345167,0.0,0.0,0.0,0.0,1.0
sub4960409,0.0,0.0,0.0,1.0,0.0
sub1490557,0.0,0.0,0.0,0.0,1.0
sub3152029,0.0,1.0,0.0,0.0,0.0
sub2925517,0.0,0.0,1.0,0.0,0.0
sub1168268,0.0,0.0,0.0,0.0,1.0
sub4618269,0.0,0.0,1.0,0.0,0.0
sub1581859,1.0,0.0,0.0,0.0,0.0
sub4164295,0.0,0.0,1.0,0.0,0.0
sub1703563,0.0,1.0,0.0,0.0,0.0
sub4120325,0.0,0.0,0.0,0.0,1.0
sub1779756,0.0,0.0,1.0,0.0,0.0
sub1173030,0.0,0.0,0.0,1.0,0.0
sub1205239,0.0,0.0,0.0,0.0,1.0
sub1109914,0.0,0.0,1.0,0.0,0.0
sub1554132,1.0,0.0,0.0,0.0,0.0
sub2185585,0.0,0.0,0.0,0.0,1.0
sub4003932,0.0,0.0,0.0,0.0,1.0
sub1920440,0.0,0.0,0.0,0.0,1.0
sub2423056,1.0,0.0,0.0,0.0,0.0
sub3596700,0.0,1.0,0.0,0.0,0.0
sub4002042,0.0,0.0,0.0,1.0,0.0
sub1205980,0.0,0.0,0.0,1.0,0.0
sub1318020,0.0,1.0,0.0,0.0,0.0
sub1257817,0.0,0.0,1.0,0.0,0.0
sub2489089,0.0,0.0,1.0,0.0,0.0
sub4752418,0.0,0.0,1.0,0.0,0.0
sub2216665,0.0,0.0,0.0,0.0,1.0
sub4302886,0.0,0.0,0.0,1.0,0.0
sub4711673,1.0,0.0,0.0,0.0,0.0
sub3538825,0.0,0.0,0.0,0.0,1.0
sub4642150,0.0,0.0,0.0,0.0,1.0
sub1623415,0.0,1.0,0.0,0.0,0.0
sub4618645,1.0,0.0,0.0,0.0,0.0
sub4757419,0.0,0.0,0.0,0.0,1.0
sub1626677,0.0,1.0,0.0,0.0,0.0
sub4277148,0.0,1.0,0.0,0.0,0.0
sub5759872,1.0,0.0,0.0,0.0,0.0
sub4649310,0.0,0.0,0.0,1.0,0.0
sub2848823,0.0,0.0,0.0,1.0,0.0
sub1486666,0.0,0.0,0.0,0.0,1.0
sub3270134,0.0,1.0,0.0,0.0,0.0
sub4864593,0.0,0.0,1.0,0.0,0.0
sub2474934,0.0,0.0,0.0,1.0,0.0
sub1313774,0.0,0.0,0.0,1.0,0.0
sub2245134,1.0,0.0,0.0,0.0,0.0
sub2109254,1.0,0.0,0.0,0.0,0.0
sub1103274,1.0,0.0,0.0,0.0,0.0
sub3233284,0.0,0.0,1.0,0.0,0.0
sub2887469,0.0,0.0,0.0,0.0,1.0
sub2934567,1.0,0.0,0.0,0.0,0.0
sub2401338,0.0,1.0,0.0,0.0,0.0
sub3843848,0.0,0.0,0.0,1.0,0.0
sub3676096,1.0,0.0,0.0,0.0,0.0
sub1617021,1.0,0.0,0.0,0.0,0.0
sub2029813,0.0,0.0,1.0,0.0,0.0
sub2257709,1.0,0.0,0.0,0.0,0.0
sub2454962,0.0,0.0,0.0,0.0,1.0
sub1924839,0.0,0.0,1.0,0.0,0.0
sub2867852,1.0,0.0,0.0,0.0,0.0
sub4501933,0.0,0.0,0.0,0.0,1.0
sub2587895,0.0,0.0,0.0,0.0,1.0
sub4866999,0.0,0.0,1.0,0.0,0.0
sub3930617,1.0,0.0,0.0,0.0,0.0
sub3433735,1.0,0.0,0.0,0.0,0.0
sub5596481,0.0,0.0,1.0,0.0,0.0
sub1891616,0.0,0.0,0.0,0.0,1.0
sub4241246,0.0,0.0,0.0,0.0,1.0
sub1250186,1.0,0.0,0.0,0.0,0.0
sub4411666,0.0,0.0,0.0,0.0,1.0
sub2996668,0.0,0.0,0.0,0.0,1.0
sub3240289,0.0,0.0,0.0,0.0,1.0
sub1719765,0.0,1.0,0.0,0.0,0.0
sub2857159,0.0,0.0,0.0,0.0,1.0
sub2295617,1.0,0.0,0.0,0.0,0.0
sub4831284,0.0,0.0,0.0,1.0,0.0
sub4186520,0.0,1.0,0.0,0.0,0.0
sub3772176,0.0,1.0,0.0,0.0,0.0
sub1056440,0.0,1.0,0.0,0.0,0.0
sub4584570,0.0,0.0,0.0,1.0,0.0
sub4227862,0.0,0.0,1.0,0.0,0.0
sub3832129,0.0,1.0,0.0,0.0,0.0
sub2655278,0.0,0.0,1.0,0.0,0.0
sub1893593,0.0,0.0,0.0,1.0,0.0
sub2495313,0.0,0.0,0.0,1.0,0.0
sub2402025,1.0,0.0,0.0,0.0,0.0
sub1354766,1.0,0.0,0.0,0.0,0.0
sub2738587,0.0,0.0,1.0,0.0,0.0
sub1563789,0.0,0.0,0.0,1.0,0.0
sub2873077,0.0,0.0,0.0,0.0,1.0
sub2724092,0.0,1.0,0.0,0.0,0.0
sub4693965,0.0,1.0,0.0,0.0,0.0
sub3402902,0.0,1.0,0.0,0.0,0.0
sub4692243,0.0,0.0,0.0,1.0,0.0
sub4686008,0.0,1.0,0.0,0.0,0.0
sub4579712,0.0,0.0,0.0,0.0,1.0
sub5572030,1.0,0.0,0.0,0.0,0.0
sub5499818,0.0,0.0,0.0,1.0,0.0
sub2926805,0.0,0.0,0.0,1.0,0.0
sub2522225,0.0,1.0,0.0,0.0,0.0
sub2251061,0.0,0.0,0.0,0.0,1.0
sub4638765,1.0,0.0,0.0,0.0,0.0
sub2867660,0.0,0.0,0.0,1.0,0.0
sub3461677,0.0,0.0,0.0,0.0,1.0
sub2681224,0.0,0.0,1.0,0.0,0.0
sub2082673,0.0,0.0,1.0,0.0,0.0
sub3051410,0.0,0.0,0.0,0.0,1.0
sub3202552,0.0,0.0,1.0,0.0,0.0
sub2816895,0.0,0.0,1.0,0.0,0.0
sub1412791,1.0,0.0,0.0,0.0,0.0
sub2706594,0.0,1.0,0.0,0.0,0.0
sub2929238,1.0,0.0,0.0,0.0,0.0
sub3348202,0.0,1.0,0.0,0.0,0.0
sub2568354,0.0,0.0,0.0,0.0,1.0
sub2186951,0.0,0.0,0.0,0.0,1.0
sub5770445,0.0,1.0,0.0,0.0,0.0
sub3439619,0.0,0.0,1.0,0.0,0.0
sub3677209,0.0,1.0,0.0,0.0,0.0
sub1761804,0.0,0.0,0.0,0.0,1.0
sub1957901,0.0,0.0,0.0,1.0,0.0
sub3386069,0.0,1.0,0.0,0.0,0.0
sub1102135,1.0,0.0,0.0,0.0,0.0
sub1866798,0.0,0.0,1.0,0.0,0.0
sub4534225,1.0,0.0,0.0,0.0,0.0
sub2899704,0.0,0.0,0.0,1.0,0.0
sub2717096,0.0,0.0,0.0,1.0,0.0
sub5411744,0.0,0.0,1.0,0.0,0.0
sub1946988,1.0,0.0,0.0,0.0,0.0
sub5400502,0.0,0.0,0.0,1.0,0.0
sub2065340,0.0,0.0,0.0,1.0,0.0
sub4457015,0.0,0.0,0.0,0.0,1.0
sub2585732,0.0,0.0,0.0,1.0,0.0
sub1688786,1.0,0.0,0.0,0.0,0.0
sub1809855,0.0,0.0,1.0,0.0,0.0
sub2097586,1.0,0.0,0.0,0.0,0.0
sub3999112,0.0,1.0,0.0,0.0,0.0
sub1323524,0.0,1.0,0.0,0.0,0.0
sub4645149,1.0,0.0,0.0,0.0,0.0
sub4004530,1.0,0.0,0.0,0.0,0.0
sub3821223,0.0,0.0,0.0,0.0,1.0
sub2586761,0.0,0.0,1.0,0.0,0.0
sub4915644,1.0,0.0,0.0,0.0,0.0
sub2672005,0.0,1.0,0.0,0.0,0.0
sub1274466,0.0,0.0,0.0,0.0,1.0
sub4718562,0.0,0.0,1.0,0.0,0.0
sub4233239,0.0,0.0,0.0,1.0,0.0
sub4182321,0.0,0.0,0.0,1.0,0.0
sub1547985,0.0,0.0,0.0,1.0,0.0
sub3017206,0.0,1.0,0.0,0.0,0.0
sub2186722,0.0,1.0,0.0,0.0,0.0
sub1003292,0.0,1.0,0.0,0.0,0.0
sub1751065,0.0,0.0,0.0,0.0,1.0
sub1411005,1.0,0.0,0.0,0.0,0.0
sub1124465,0.0,0.0,1.0,0.0,0.0
sub2347713,0.0,0.0,1.0,0.0,0.0
sub1198656,0.0,0.0,0.0,0.0,1.0
sub1576763,0.0,0.0,0.0,1.0,0.0
sub2116156,1.0,0.0,0.0,0.0,0.0
sub2990700,0.0,0.0,1.0,0.0,0.0
sub4549222,1.0,0.0,0.0,0.0,0.0
sub5294216,0.0,0.0,0.0,0.0,1.0
sub4711766,0.0,0.0,0.0,0.0,1.0
sub1117663,0.0,1.0,0.0,0.0,0.0
sub4487722,0.0,1.0,0.0,0.0,0.0
sub4075839,0.0,0.0,0.0,1.0,0.0
sub2700113,0.0,0.0,0.0,0.0,1.0
sub5132616,0.0,1.0,0.0,0.0,0.0
sub3411499,0.0,1.0,0.0,0.0,0.0
sub4563052,0.0,1.0,0.0,0.0,0.0
sub1130633,0.0,1.0,0.0,0.0,0.0
sub2047204,0.0,0.0,0.0,0.0,1.0
sub2271805,0.0,1.0,0.0,0.0,0.0
sub4792057,0.0,1.0,0.0,0.0,0.0
sub5614407,0.0,1.0,0.0,0.0,0.0
sub2700014,1.0,0.0,0.0,0.0,0.0
sub1727588,1.0,0.0,0.0,0.0,0.0
sub1860329,0.0,0.0,0.0,0.0,1.0
sub4276598,0.0,0.0,1.0,0.0,0.0
sub3787470,1.0,0.0,0.0,0.0,0.0
sub1679347,0.0,1.0,0.0,0.0,0.0
sub1096033,0.0,0.0,0.0,1.0,0.0
sub4635794,1.0,0.0,0.0,0.0,0.0
sub2072812,0.0,0.0,0.0,0.0,1.0
sub3580948,0.0,0.0,0.0,0.0,1.0
sub2097709,0.0,1.0,0.0,0.0,0.0
sub3270552,0.0,1.0,0.0,0.0,0.0
sub3467513,0.0,0.0,1.0,0.0,0.0
sub1858448,0.0,0.0,1.0,0.0,0.0
sub3003191,0.0,0.0,0.0,0.0,1.0
sub1186201,0.0,1.0,0.0,0.0,0.0
sub1718725,1.0,0.0,0.0,0.0,0.0
sub4259078,0.0,0.0,0.0,0.0,1.0
sub3185385,0.0,0.0,1.0,0.0,0.0
sub3547287,0.0,0.0,0.0,0.0,1.0
sub2763111,0.0,0.0,0.0,1.0,0.0
sub3538752,0.0,0.0,0.0,1.0,0.0
sub2115534,1.0,0.0,0.0,0.0,0.0
sub5656575,0.0,0.0,1.0,0.0,0.0
sub2386876,1.0,0.0,0.0,0.0,0.0
sub1074631,0.0,0.0,0.0,1.0,0.0
sub2326299,1.0,0.0,0.0,0.0,0.0
sub2890903,0.0,0.0,1.0,0.0,0.0
sub2239528,0.0,0.0,1.0,0.0,0.0
sub1530843,0.0,0.0,0.0,1.0,0.0
sub3761812,0.0,0.0,1.0,0.0,0.0
sub3555004,1.0,0.0,0.0,0.0,0.0
sub4303661,0.0,1.0,0.0,0.0,0.0
sub3390768,1.0,0.0,0.0,0.0,0.0
sub3063511,1.0,0.0,0.0,0.0,0.0
sub3573771,0.0,0.0,0.0,0.0,1.0
sub3927628,0.0,0.0,0.0,1.0,0.0
sub3984051,0.0,0.0,0.0,1.0,0.0
sub1711978,0.0,0.0,0.0,0.0,1.0
sub1222732,0.0,1.0,0.0,0.0,0.0
sub5986201,0.0,1.0,0.0,0.0,0.0
sub2226801,0.0,0.0,0.0,1.0,0.0
sub4761233,0.0,0.0,1.0,0.0,0.0
sub2937459,0.0,1.0,0.0,0.0,0.0
sub1916722,1.0,0.0,0.0,0.0,0.0
sub1646224,0.0,0.0,1.0,0.0,0.0
sub2908116,0.0,0.0,0.0,0.0,1.0
sub4457558,1.0,0.0,0.0,0.0,0.0
sub2906959,1.0,0.0,0.0,0.0,0.0
sub2168145,0.0,0.0,0.0,0.0,1.0
sub1347577,0.0,0.0,0.0,0.0,1.0
sub5693712,0.0,0.0,0.0,0.0,1.0
sub3393886,0.0,1.0,0.0,0.0,0.0
sub2171378,0.0,0.0,0.0,0.0,1.0
sub3586809,0.0,1.0,0.0,0.0,0.0
sub5440571,0.0,0.0,0.0,1.0,0.0
sub2800790,0.0,0.0,1.0,0.0,0.0
sub4396780,0.0,1.0,0.0,0.0,0.0
sub3559026,0.0,0.0,0.0,1.0,0.0
sub1349807,1.0,0.0,0.0,0.0,0.0
sub4447286,1.0,0.0,0.0,0.0,0.0
sub5804443,0.0,0.0,0.0,1.0,0.0
sub2402755,0.0,0.0,1.0,0.0,0.0
sub2377128,0.0,0.0,0.0,0.0,1.0
sub4851959,0.0,0.0,0.0,1.0,0.0
sub2698410,0.0,1.0,0.0,0.0,0.0
sub1208265,0.0,1.0,0.0,0.0,0.0
sub5114025,0.0,0.0,0.0,0.0,1.0
sub3935805,0.0,1.0,0.0,0.0,0.0
sub4369933,0.0,0.0,0.0,0.0,1.0
sub1430600,0.0,0.0,0.0,1.0,0.0
sub3185982,0.0,0.0,0.0,1.0,0.0
sub3690498,1.0,0.0,0.0,0.0,0.0
sub1677394,0.0,1.0,0.0,0.0,0.0
sub1667050,0.0,0.0,0.0,0.0,1.0
sub2215522,0.0,1.0,0.0,0.0,0.0
sub3466691,0.0,1.0,0.0,0.0,0.0
sub1392600,0.0,0.0,0.0,0.0,1.0
sub1497089,0.0,0.0,0.0,1.0,0.0
sub1017187,1.0,0.0,0.0,0.0,0.0
sub3131841,1.0,0.0,0.0,0.0,0.0
sub3887174,0.0,0.0,0.0,1.0,0.0
sub1037660,1.0,0.0,0.0,0.0,0.0
sub4710264,0.0,0.0,1.0,0.0,0.0
sub4286151,0.0,0.0,1.0,0.0,0.0
sub1753407,0.0,0.0,0.0,1.0,0.0
sub4079803,0.0,0.0,0.0,1.0,0.0
sub1578724,0.0,0.0,0.0,1.0,0.0
sub1343272,0.0,1.0,0.0,0.0,0.0
sub3948245,1.0,0.0,0.0,0.0,0.0
sub2545751,0.0,0.0,1.0,0.0,0.0
sub5985707,0.0,0.0,0.0,1.0,0.0
sub4605001,0.0,0.0,0.0,0.0,1.0
sub2440664,0.0,0.0,0.0,1.0,0.0
sub2061591,0.0,0.0,0.0,0.0,1.0
sub1371695,0.0,0.0,1.0,0.0,0.0
sub4727527,0.0,0.0,0.0,1.0,0.0
sub1136242,0.0,1.0,0.0,0.0,0.0
sub4604069,0.0,0.0,1.0,0.0,0.0
sub3734841,0.0,0.0,0.0,0.0,1.0
sub1572433,0.0,1.0,0.0,0.0,0.0
sub1194099,1.0,0.0,0.0,0.0,0.0
sub3154753,0.0,0.0,0.0,1.0,0.0
sub3907066,0.0,0.0,0.0,1.0,0.0
sub3194140,0.0,1.0,0.0,0.0,0.0
sub1414290,1.0,0.0,0.0,0.0,0.0
sub5454768,0.0,0.0,0.0,0.0,1.0
sub4853514,0.0,0.0,0.0,0.0,1.0
sub4669098,0.0,0.0,1.0,0.0,0.0
sub2245773,0.0,0.0,0.0,1.0,0.0
sub4133621,0.0,0.0,0.0,1.0,0.0
sub2453144,0.0,0.0,0.0,1.0,0.0
sub3061575,0.0,1.0,0.0,0.0,0.0
sub4225123,0.0,0.0,0.0,1.0,0.0
sub4226252,1.0,0.0,0.0,0.0,0.0
sub1142467,0.0,0.0,0.0,0.0,1.0
sub1368295,0.0,0.0,1.0,0.0,0.0
sub2601972,0.0,0.0,0.0,0.0,1.0
sub1798621,0.0,0.0,0.0,1.0,0.0
sub1123428,0.0,0.0,0.0,0.0,1.0
sub1820720,0.0,0.0,0.0,0.0,1.0
sub4846925,0.0,0.0,0.0,1.0,0.0
sub2074152,1.0,0.0,0.0,0.0,0.0
sub1096614,1.0,0.0,0.0,0.0,0.0
sub2676620,0.0,0.0,0.0,1.0,0.0
sub1499672,0.0,0.0,0.0,1.0,0.0
sub4211466,0.0,1.0,0.0,0.0,0.0
sub3878034,1.0,0.0,0.0,0.0,0.0
sub2534672,0.0,0.0,1.0,0.0,0.0
sub1070876,0.0,0.0,0.0,1.0,0.0
sub3959250,0.0,0.0,0.0,1.0,0.0
sub3756964,0.0,1.0,0.0,0.0,0.0
sub2675015,0.0,0.0,0.0,0.0,1.0
sub4054321,0.0,0.0,0.0,1.0,0.0
sub1821750,0.0,0.0,0.0,1.0,0.0
sub1181757,0.0,0.0,1.0,0.0,0.0
sub4160634,0.0,0.0,1.0,0.0,0.0
sub3340998,0.0,1.0,0.0,0.0,0.0
sub5320985,1.0,0.0,0.0,0.0,0.0
sub5062976,0.0,0.0,0.0,0.0,1.0
sub5123168,0.0,1.0,0.0,0.0,0.0
sub3592584,1.0,0.0,0.0,0.0,0.0
sub3362589,1.0,0.0,0.0,0.0,0.0
sub5606369,0.0,0.0,1.0,0.0,0.0
sub2319081,0.0,1.0,0.0,0.0,0.0
sub4183152,0.0,1.0,0.0,0.0,0.0
sub4375979,0.0,0.0,1.0,0.0,0.0
sub2083093,0.0,0.0,1.0,0.0,0.0
sub4433838,0.0,0.0,0.0,1.0,0.0
sub2523086,0.0,0.0,1.0,0.0,0.0
sub3989048,0.0,0.0,0.0,0.0,1.0
sub3871720,0.0,0.0,0.0,0.0,1.0
sub3163398,0.0,0.0,1.0,0.0,0.0
sub2084383,0.0,0.0,0.0,1.0,0.0
sub3327146,0.0,0.0,0.0,1.0,0.0
sub2954687,0.0,0.0,0.0,1.0,0.0
sub4745725,0.0,0.0,0.0,0.0,1.0
sub3354786,0.0,0.0,0.0,0.0,1.0
sub4783506,1.0,0.0,0.0,0.0,0.0
sub2189513,0.0,0.0,0.0,1.0,0.0
sub1170334,0.0,0.0,0.0,0.0,1.0
sub2252205,0.0,0.0,1.0,0.0,0.0
sub1377065,1.0,0.0,0.0,0.0,0.0
sub4245946,0.0,0.0,0.0,1.0,0.0
sub2854519,0.0,0.0,1.0,0.0,0.0
sub1447031,0.0,0.0,0.0,1.0,0.0
sub3152777,0.0,1.0,0.0,0.0,0.0
sub1944421,1.0,0.0,0.0,0.0,0.0
sub4141009,0.0,1.0,0.0,0.0,0.0
sub4236278,0.0,0.0,1.0,0.0,0.0
sub3020787,0.0,0.0,0.0,1.0,0.0
sub3752106,0.0,0.0,1.0,0.0,0.0
sub4592007,0.0,0.0,0.0,1.0,0.0
sub4939914,0.0,1.0,0.0,0.0,0.0
sub3976126,0.0,0.0,1.0,0.0,0.0
sub3354282,0.0,0.0,0.0,1.0,0.0
sub4245555,1.0,0.0,0.0,0.0,0.0
sub2246983,1.0,0.0,0.0,0.0,0.0
sub3382931,0.0,0.0,1.0,0.0,0.0
sub1061138,0.0,0.0,1.0,0.0,0.0
sub5733500,0.0,0.0,0.0,1.0,0.0
sub2831461,0.0,0.0,0.0,1.0,0.0
sub4059614,0.0,0.0,0.0,0.0,1.0
sub2876396,0.0,0.0,1.0,0.0,0.0
sub1334061,0.0,0.0,0.0,1.0,0.0
sub4027415,0.0,0.0,1.0,0.0,0.0
sub2282931,0.0,0.0,0.0,1.0,0.0
sub4810835,0.0,1.0,0.0,0.0,0.0
sub3840680,0.0,1.0,0.0,0.0,0.0
sub3768754,1.0,0.0,0.0,0.0,0.0
sub2743510,0.0,0.0,1.0,0.0,0.0
sub2161210,1.0,0.0,0.0,0.0,0.0
sub1993032,0.0,0.0,0.0,0.0,1.0
sub1973013,0.0,0.0,1.0,0.0,0.0
sub1340622,0.0,0.0,0.0,0.0,1.0
sub5506973,0.0,0.0,1.0,0.0,0.0
sub1873262,1.0,0.0,0.0,0.0,0.0
sub3596139,0.0,0.0,1.0,0.0,0.0
sub2441560,0.0,0.0,0.0,1.0,0.0
sub1231082,0.0,0.0,1.0,0.0,0.0
sub4102983,1.0,0.0,0.0,0.0,0.0
sub3010993,0.0,0.0,0.0,0.0,1.0
sub1821110,0.0,1.0,0.0,0.0,0.0
sub4729362,1.0,0.0,0.0,0.0,0.0
sub1702559,0.0,1.0,0.0,0.0,0.0
sub3631557,1.0,0.0,0.0,0.0,0.0
