,fold_0,fold_1,fold_2,fold_3,fold_4
sub5940046,0.0,0.0,0.0,1.0,0.0
sub1982489,0.0,1.0,0.0,0.0,0.0
sub2182776,0.0,0.0,1.0,0.0,0.0
sub1018986,0.0,1.0,0.0,0.0,0.0
sub4563433,0.0,0.0,0.0,0.0,1.0
sub1486730,0.0,0.0,1.0,0.0,0.0
sub4122923,0.0,0.0,0.0,1.0,0.0
sub2877216,0.0,0.0,0.0,0.0,1.0
sub5613632,0.0,0.0,0.0,0.0,1.0
sub3471745,0.0,0.0,0.0,1.0,0.0
sub4861112,0.0,0.0,1.0,0.0,0.0
sub3669907,0.0,0.0,1.0,0.0,0.0
sub1282173,0.0,0.0,0.0,0.0,1.0
sub3406291,0.0,0.0,1.0,0.0,0.0
sub3015584,1.0,0.0,0.0,0.0,0.0
sub2237037,1.0,0.0,0.0,0.0,0.0
sub1851072,0.0,0.0,0.0,0.0,1.0
sub3074983,0.0,0.0,0.0,1.0,0.0
sub3178838,1.0,0.0,0.0,0.0,0.0
sub3634712,0.0,0.0,0.0,0.0,1.0
sub2064744,0.0,0.0,0.0,1.0,0.0
sub2617770,1.0,0.0,0.0,0.0,0.0
sub4710062,0.0,0.0,0.0,0.0,1.0
sub1670663,0.0,0.0,0.0,1.0,0.0
sub1483923,0.0,1.0,0.0,0.0,0.0
sub2315169,0.0,0.0,0.0,1.0,0.0
sub3572276,1.0,0.0,0.0,0.0,0.0
sub3701753,1.0,0.0,0.0,0.0,0.0
sub4990867,0.0,0.0,0.0,1.0,0.0
sub5659306,0.0,0.0,1.0,0.0,0.0
sub4494879,0.0,0.0,0.0,0.0,1.0
sub1943552,0.0,1.0,0.0,0.0,0.0
sub2626389,0.0,0.0,0.0,1.0,0.0
sub3121892,0.0,0.0,0.0,0.0,1.0
sub2254154,1.0,0.0,0.0,0.0,0.0
sub1964498,1.0,0.0,0.0,0.0,0.0
sub1551822,0.0,1.0,0.0,0.0,0.0
sub3133682,0.0,0.0,1.0,0.0,0.0
sub4327649,0.0,1.0,0.0,0.0,0.0
sub2045966,0.0,1.0,0.0,0.0,0.0
sub1254426,0.0,0.0,1.0,0.0,0.0
sub1047374,1.0,0.0,0.0,0.0,0.0
sub4271110,0.0,0.0,0.0,1.0,0.0
sub4164493,0.0,1.0,0.0,0.0,0.0
sub4833442,0.0,0.0,1.0,0.0,0.0
sub2656876,0.0,1.0,0.0,0.0,0.0
sub2385791,0.0,0.0,1.0,0.0,0.0
sub1584339,0.0,0.0,0.0,0.0,1.0
sub5599308,1.0,0.0,0.0,0.0,0.0
sub3965414,0.0,1.0,0.0,0.0,0.0
