,fold_0,fold_1,fold_2,fold_3,fold_4
sub4978142,0.0,0.0,0.0,0.0,1.0
sub2536116,0.0,0.0,0.0,0.0,1.0
sub3277884,0.0,0.0,0.0,1.0,0.0
sub1296518,0.0,0.0,0.0,0.0,1.0
sub1699019,0.0,0.0,0.0,1.0,0.0
sub2226017,0.0,0.0,0.0,0.0,1.0
sub3536121,0.0,0.0,1.0,0.0,0.0
sub3940546,0.0,0.0,1.0,0.0,0.0
sub3120313,0.0,0.0,1.0,0.0,0.0
sub2712495,0.0,0.0,1.0,0.0,0.0
sub3673164,0.0,1.0,0.0,0.0,0.0
sub2727123,0.0,1.0,0.0,0.0,0.0
sub1818919,0.0,0.0,0.0,0.0,1.0
sub2308509,1.0,0.0,0.0,0.0,0.0
sub1234090,1.0,0.0,0.0,0.0,0.0
sub1935481,0.0,1.0,0.0,0.0,0.0
sub1907375,0.0,0.0,0.0,1.0,0.0
sub4714787,0.0,1.0,0.0,0.0,0.0
sub3865759,0.0,0.0,0.0,1.0,0.0
sub4330030,0.0,0.0,1.0,0.0,0.0
sub1784692,0.0,0.0,0.0,0.0,1.0
sub1156187,0.0,0.0,0.0,1.0,0.0
sub2696591,1.0,0.0,0.0,0.0,0.0
sub5809483,0.0,1.0,0.0,0.0,0.0
sub4003499,0.0,0.0,0.0,0.0,1.0
sub2871895,0.0,0.0,0.0,1.0,0.0
sub2719816,1.0,0.0,0.0,0.0,0.0
sub3286485,1.0,0.0,0.0,0.0,0.0
sub3035500,0.0,0.0,1.0,0.0,0.0
sub4128373,0.0,0.0,0.0,0.0,1.0
sub5466338,0.0,1.0,0.0,0.0,0.0
sub4666184,0.0,0.0,0.0,0.0,1.0
sub2975653,0.0,0.0,0.0,1.0,0.0
sub3215098,0.0,0.0,0.0,1.0,0.0
sub1307364,0.0,0.0,0.0,0.0,1.0
sub4859547,0.0,1.0,0.0,0.0,0.0
sub3867626,0.0,0.0,0.0,1.0,0.0
sub3248160,0.0,1.0,0.0,0.0,0.0
sub4305901,1.0,0.0,0.0,0.0,0.0
sub5670820,0.0,1.0,0.0,0.0,0.0
sub2365764,1.0,0.0,0.0,0.0,0.0
sub2310995,0.0,1.0,0.0,0.0,0.0
sub4127014,0.0,0.0,0.0,0.0,1.0
sub4489565,1.0,0.0,0.0,0.0,0.0
sub1898905,1.0,0.0,0.0,0.0,0.0
sub4996262,0.0,0.0,0.0,0.0,1.0
sub5686149,0.0,1.0,0.0,0.0,0.0
sub1407180,0.0,0.0,0.0,1.0,0.0
sub4332377,1.0,0.0,0.0,0.0,0.0
