,fold_0,fold_1,fold_2,fold_3,fold_4
sub4042272,0.0,1.0,0.0,0.0,0.0
sub3027646,0.0,1.0,0.0,0.0,0.0
sub1349906,0.0,0.0,1.0,0.0,0.0
sub1038576,0.0,0.0,1.0,0.0,0.0
sub3974631,0.0,0.0,1.0,0.0,0.0
sub1314273,0.0,1.0,0.0,0.0,0.0
sub3386130,0.0,0.0,0.0,0.0,1.0
sub3547305,0.0,0.0,0.0,1.0,0.0
sub3372052,0.0,0.0,1.0,0.0,0.0
sub4569032,0.0,0.0,1.0,0.0,0.0
sub1896687,0.0,0.0,0.0,1.0,0.0
sub4010840,1.0,0.0,0.0,0.0,0.0
sub4974698,0.0,0.0,1.0,0.0,0.0
sub5710632,0.0,0.0,1.0,0.0,0.0
sub4193606,1.0,0.0,0.0,0.0,0.0
sub2391383,0.0,1.0,0.0,0.0,0.0
sub1528719,0.0,1.0,0.0,0.0,0.0
sub2647172,0.0,0.0,0.0,1.0,0.0
sub3335656,0.0,1.0,0.0,0.0,0.0
sub5477737,1.0,0.0,0.0,0.0,0.0
sub4941886,0.0,0.0,1.0,0.0,0.0
sub1884550,0.0,0.0,0.0,0.0,1.0
sub1543351,0.0,0.0,1.0,0.0,0.0
sub4726909,1.0,0.0,0.0,0.0,0.0
sub2934849,0.0,0.0,1.0,0.0,0.0
sub1693940,0.0,0.0,0.0,1.0,0.0
sub1082864,0.0,0.0,0.0,1.0,0.0
sub1272289,0.0,0.0,1.0,0.0,0.0
sub5910036,0.0,0.0,1.0,0.0,0.0
sub3723711,0.0,0.0,1.0,0.0,0.0
sub1938265,0.0,0.0,1.0,0.0,0.0
sub1267611,0.0,0.0,0.0,1.0,0.0
sub5905777,1.0,0.0,0.0,0.0,0.0
sub4678853,0.0,0.0,0.0,0.0,1.0
sub3068269,0.0,0.0,0.0,1.0,0.0
sub1905550,0.0,1.0,0.0,0.0,0.0
sub3339215,0.0,0.0,0.0,1.0,0.0
sub5310932,1.0,0.0,0.0,0.0,0.0
sub5471837,0.0,0.0,0.0,1.0,0.0
sub5368196,0.0,1.0,0.0,0.0,0.0
sub4898495,0.0,0.0,0.0,1.0,0.0
sub5327143,0.0,0.0,0.0,1.0,0.0
sub2399008,1.0,0.0,0.0,0.0,0.0
sub5182148,0.0,0.0,0.0,1.0,0.0
sub5303900,0.0,0.0,1.0,0.0,0.0
sub1265004,0.0,0.0,0.0,1.0,0.0
sub5833595,1.0,0.0,0.0,0.0,0.0
sub1662198,0.0,1.0,0.0,0.0,0.0
sub2781488,0.0,0.0,0.0,1.0,0.0
sub4803973,0.0,1.0,0.0,0.0,0.0
