,fold_0,fold_1,fold_2,fold_3,fold_4
sub3968683,1.0,0.0,0.0,0.0,0.0
sub2445162,0.0,0.0,0.0,0.0,1.0
sub3810159,0.0,1.0,0.0,0.0,0.0
sub3163914,0.0,0.0,0.0,0.0,1.0
sub5929391,0.0,0.0,0.0,0.0,1.0
sub4338824,0.0,0.0,0.0,1.0,0.0
sub2545659,0.0,0.0,0.0,0.0,1.0
sub1151386,0.0,0.0,1.0,0.0,0.0
sub1529815,0.0,0.0,0.0,1.0,0.0
sub5238969,0.0,0.0,0.0,1.0,0.0
sub3112142,0.0,0.0,0.0,0.0,1.0
sub5066524,0.0,0.0,0.0,1.0,0.0
sub3406842,0.0,0.0,0.0,0.0,1.0
sub4309878,0.0,0.0,0.0,1.0,0.0
sub5889302,1.0,0.0,0.0,0.0,0.0
sub2448571,0.0,0.0,0.0,1.0,0.0
sub3995174,0.0,1.0,0.0,0.0,0.0
sub2179604,1.0,0.0,0.0,0.0,0.0
sub4429494,1.0,0.0,0.0,0.0,0.0
sub5085211,1.0,0.0,0.0,0.0,0.0
sub4367366,0.0,1.0,0.0,0.0,0.0
sub3395054,0.0,1.0,0.0,0.0,0.0
sub1417788,0.0,1.0,0.0,0.0,0.0
sub5621335,1.0,0.0,0.0,0.0,0.0
sub2782294,0.0,0.0,0.0,1.0,0.0
sub4560874,1.0,0.0,0.0,0.0,0.0
sub2239014,0.0,0.0,0.0,0.0,1.0
sub2915693,0.0,0.0,0.0,1.0,0.0
sub3384523,0.0,1.0,0.0,0.0,0.0
sub1353697,0.0,1.0,0.0,0.0,0.0
sub1970697,0.0,0.0,0.0,0.0,1.0
sub5471356,0.0,0.0,0.0,0.0,1.0
sub1745947,0.0,0.0,0.0,1.0,0.0
sub1578893,0.0,1.0,0.0,0.0,0.0
sub4885619,1.0,0.0,0.0,0.0,0.0
sub3301468,0.0,0.0,0.0,0.0,1.0
sub1367966,0.0,0.0,1.0,0.0,0.0
sub4563280,0.0,0.0,1.0,0.0,0.0
sub1715353,0.0,0.0,0.0,1.0,0.0
sub4468562,0.0,1.0,0.0,0.0,0.0
sub3098526,1.0,0.0,0.0,0.0,0.0
sub2974548,1.0,0.0,0.0,0.0,0.0
