,fold_0,fold_1,fold_2,fold_3,fold_4
sub5077664,0.0,0.0,0.0,1.0,0.0
sub5939546,0.0,0.0,0.0,0.0,1.0
sub2191325,0.0,0.0,0.0,0.0,1.0
sub5487483,1.0,0.0,0.0,0.0,0.0
sub4253908,0.0,1.0,0.0,0.0,0.0
sub4246446,0.0,1.0,0.0,0.0,0.0
sub4085356,0.0,0.0,0.0,0.0,1.0
sub3483003,0.0,0.0,0.0,0.0,1.0
sub2316311,0.0,0.0,0.0,1.0,0.0
sub2858059,0.0,1.0,0.0,0.0,0.0
sub5873382,0.0,0.0,0.0,0.0,1.0
sub2215101,1.0,0.0,0.0,0.0,0.0
sub3869799,0.0,0.0,1.0,0.0,0.0
sub3735346,0.0,0.0,0.0,0.0,1.0
sub1225880,0.0,0.0,0.0,0.0,1.0
sub5994408,0.0,0.0,0.0,1.0,0.0
sub2764054,0.0,0.0,0.0,0.0,1.0
sub3648009,0.0,1.0,0.0,0.0,0.0
sub1748228,1.0,0.0,0.0,0.0,0.0
sub1492731,1.0,0.0,0.0,0.0,0.0
sub5417813,0.0,0.0,1.0,0.0,0.0
sub4005966,0.0,0.0,1.0,0.0,0.0
sub5311145,0.0,0.0,1.0,0.0,0.0
sub2931811,1.0,0.0,0.0,0.0,0.0
sub3463381,0.0,1.0,0.0,0.0,0.0
sub3139721,0.0,0.0,0.0,1.0,0.0
sub2090811,0.0,0.0,1.0,0.0,0.0
sub3032039,0.0,0.0,1.0,0.0,0.0
sub1559776,0.0,0.0,0.0,1.0,0.0
sub4706404,0.0,0.0,0.0,1.0,0.0
sub1841000,0.0,0.0,0.0,1.0,0.0
sub3438786,1.0,0.0,0.0,0.0,0.0
sub1855456,0.0,0.0,0.0,1.0,0.0
sub3911270,0.0,0.0,1.0,0.0,0.0
sub5075384,0.0,0.0,0.0,0.0,1.0
sub3358103,0.0,1.0,0.0,0.0,0.0
sub5437397,0.0,1.0,0.0,0.0,0.0
sub4173641,0.0,0.0,1.0,0.0,0.0
sub5433954,1.0,0.0,0.0,0.0,0.0
sub1539296,0.0,0.0,1.0,0.0,0.0
sub2267032,1.0,0.0,0.0,0.0,0.0
sub1208868,0.0,1.0,0.0,0.0,0.0
sub4339490,0.0,0.0,1.0,0.0,0.0
sub1137476,0.0,0.0,0.0,1.0,0.0
sub3005166,0.0,1.0,0.0,0.0,0.0
sub1072884,0.0,0.0,0.0,0.0,1.0
sub5212353,1.0,0.0,0.0,0.0,0.0
sub5100206,0.0,1.0,0.0,0.0,0.0
sub2098310,1.0,0.0,0.0,0.0,0.0
sub4372351,0.0,0.0,0.0,1.0,0.0
