,fold_0,fold_1,fold_2,fold_3,fold_4
sub2518152,1.0,0.0,0.0,0.0,0.0
sub1814532,0.0,0.0,0.0,1.0,0.0
sub1663739,0.0,1.0,0.0,0.0,0.0
sub3122291,0.0,0.0,1.0,0.0,0.0
sub3352935,0.0,1.0,0.0,0.0,0.0
sub4511557,0.0,0.0,1.0,0.0,0.0
sub2692631,0.0,0.0,0.0,1.0,0.0
sub1198725,0.0,0.0,1.0,0.0,0.0
sub1119595,1.0,0.0,0.0,0.0,0.0
sub3779465,0.0,0.0,1.0,0.0,0.0
sub3548640,1.0,0.0,0.0,0.0,0.0
sub1313044,0.0,0.0,1.0,0.0,0.0
sub1001784,0.0,1.0,0.0,0.0,0.0
sub1764245,0.0,0.0,0.0,0.0,1.0
sub4482393,0.0,0.0,0.0,0.0,1.0
sub2599126,0.0,0.0,0.0,1.0,0.0
sub2001589,0.0,0.0,0.0,0.0,1.0
sub2440718,1.0,0.0,0.0,0.0,0.0
sub3328787,0.0,0.0,0.0,0.0,1.0
sub2177004,0.0,1.0,0.0,0.0,0.0
sub3666061,0.0,0.0,0.0,1.0,0.0
sub3062179,0.0,0.0,0.0,0.0,1.0
sub5022803,1.0,0.0,0.0,0.0,0.0
sub5384085,0.0,0.0,1.0,0.0,0.0
sub4280247,0.0,0.0,0.0,0.0,1.0
sub2625870,0.0,0.0,1.0,0.0,0.0
sub2417033,0.0,0.0,0.0,0.0,1.0
sub2375557,0.0,0.0,0.0,1.0,0.0
sub2171383,0.0,0.0,1.0,0.0,0.0
sub2461051,0.0,0.0,1.0,0.0,0.0
sub3945736,1.0,0.0,0.0,0.0,0.0
sub3818491,0.0,0.0,0.0,0.0,1.0
sub3153982,0.0,0.0,0.0,1.0,0.0
sub5330035,0.0,1.0,0.0,0.0,0.0
sub1713303,0.0,1.0,0.0,0.0,0.0
sub1958690,1.0,0.0,0.0,0.0,0.0
sub3162969,0.0,1.0,0.0,0.0,0.0
sub4842501,1.0,0.0,0.0,0.0,0.0
sub4097274,1.0,0.0,0.0,0.0,0.0
sub2132941,0.0,0.0,0.0,1.0,0.0
sub5942827,0.0,0.0,1.0,0.0,0.0
sub3356900,0.0,1.0,0.0,0.0,0.0
sub1718725,0.0,0.0,1.0,0.0,0.0
sub1855369,0.0,1.0,0.0,0.0,0.0
sub3417401,0.0,0.0,1.0,0.0,0.0
sub1247848,0.0,0.0,0.0,1.0,0.0
sub5058630,0.0,0.0,0.0,1.0,0.0
sub4791210,0.0,0.0,0.0,0.0,1.0
sub3855156,0.0,0.0,1.0,0.0,0.0
sub3316499,1.0,0.0,0.0,0.0,0.0
sub1380605,0.0,0.0,1.0,0.0,0.0
sub4677872,0.0,0.0,0.0,0.0,1.0
sub3650686,0.0,1.0,0.0,0.0,0.0
sub1020824,0.0,0.0,0.0,1.0,0.0
sub2050391,0.0,1.0,0.0,0.0,0.0
sub2863443,0.0,0.0,0.0,1.0,0.0
sub4729153,0.0,0.0,0.0,1.0,0.0
sub2523086,0.0,1.0,0.0,0.0,0.0
sub1510947,0.0,0.0,0.0,1.0,0.0
sub5253935,0.0,1.0,0.0,0.0,0.0
sub2937459,0.0,1.0,0.0,0.0,0.0
sub2500734,0.0,0.0,1.0,0.0,0.0
sub4788324,0.0,1.0,0.0,0.0,0.0
sub1976590,0.0,0.0,0.0,0.0,1.0
sub4240810,0.0,0.0,0.0,0.0,1.0
sub3495862,0.0,0.0,1.0,0.0,0.0
sub1866779,1.0,0.0,0.0,0.0,0.0
sub1203527,0.0,1.0,0.0,0.0,0.0
sub2244922,0.0,1.0,0.0,0.0,0.0
sub2562894,0.0,0.0,0.0,0.0,1.0
sub4768439,0.0,0.0,1.0,0.0,0.0
sub4023091,0.0,0.0,0.0,1.0,0.0
sub4149540,0.0,1.0,0.0,0.0,0.0
sub1079226,0.0,0.0,0.0,1.0,0.0
sub5823177,0.0,1.0,0.0,0.0,0.0
sub1149596,1.0,0.0,0.0,0.0,0.0
sub1632900,0.0,0.0,0.0,0.0,1.0
sub2521796,0.0,0.0,0.0,1.0,0.0
sub4170853,1.0,0.0,0.0,0.0,0.0
sub2500406,0.0,0.0,0.0,0.0,1.0
sub5814318,0.0,0.0,0.0,1.0,0.0
sub4075047,1.0,0.0,0.0,0.0,0.0
sub2323917,1.0,0.0,0.0,0.0,0.0
sub4398272,0.0,0.0,1.0,0.0,0.0
sub4513577,1.0,0.0,0.0,0.0,0.0
sub2498071,1.0,0.0,0.0,0.0,0.0
sub4375170,0.0,1.0,0.0,0.0,0.0
sub3133273,0.0,0.0,0.0,1.0,0.0
sub1665139,1.0,0.0,0.0,0.0,0.0
sub2555633,1.0,0.0,0.0,0.0,0.0
sub2348510,1.0,0.0,0.0,0.0,0.0
sub3795706,0.0,0.0,1.0,0.0,0.0
sub3031738,0.0,0.0,0.0,1.0,0.0
sub3573391,0.0,0.0,1.0,0.0,0.0
sub1468656,0.0,0.0,0.0,1.0,0.0
sub4748165,1.0,0.0,0.0,0.0,0.0
sub1037774,0.0,1.0,0.0,0.0,0.0
sub3725765,0.0,0.0,1.0,0.0,0.0
sub2230208,0.0,0.0,0.0,0.0,1.0
sub4463640,0.0,1.0,0.0,0.0,0.0
sub2251891,1.0,0.0,0.0,0.0,0.0
sub1553153,0.0,0.0,0.0,0.0,1.0
sub1660342,0.0,1.0,0.0,0.0,0.0
sub2859219,0.0,0.0,1.0,0.0,0.0
sub3387029,1.0,0.0,0.0,0.0,0.0
sub1554313,0.0,1.0,0.0,0.0,0.0
sub1180461,1.0,0.0,0.0,0.0,0.0
