,fold_0,fold_1,fold_2,fold_3,fold_4
sub3297583,0.0,0.0,0.0,0.0,1.0
sub2191325,0.0,0.0,1.0,0.0,0.0
sub2246282,0.0,0.0,0.0,0.0,1.0
sub4598566,0.0,0.0,0.0,1.0,0.0
sub1809347,0.0,0.0,0.0,1.0,0.0
sub1659989,0.0,0.0,1.0,0.0,0.0
sub2711814,0.0,0.0,0.0,1.0,0.0
sub3268569,1.0,0.0,0.0,0.0,0.0
sub5837973,0.0,0.0,0.0,1.0,0.0
sub2684794,0.0,1.0,0.0,0.0,0.0
sub1046634,0.0,0.0,0.0,0.0,1.0
sub3816326,0.0,0.0,1.0,0.0,0.0
sub3527126,0.0,1.0,0.0,0.0,0.0
sub3971635,1.0,0.0,0.0,0.0,0.0
sub3163365,1.0,0.0,0.0,0.0,0.0
sub4642213,0.0,1.0,0.0,0.0,0.0
sub4280175,1.0,0.0,0.0,0.0,0.0
sub1953040,0.0,0.0,0.0,1.0,0.0
sub2575800,0.0,0.0,0.0,1.0,0.0
sub5333275,0.0,0.0,0.0,0.0,1.0
sub5075384,1.0,0.0,0.0,0.0,0.0
sub1125331,0.0,0.0,1.0,0.0,0.0
sub5444935,0.0,0.0,1.0,0.0,0.0
sub4465867,0.0,0.0,0.0,0.0,1.0
sub1029996,0.0,1.0,0.0,0.0,0.0
sub4146220,0.0,0.0,0.0,1.0,0.0
sub5489240,0.0,0.0,1.0,0.0,0.0
sub3223169,0.0,1.0,0.0,0.0,0.0
sub2282638,0.0,0.0,1.0,0.0,0.0
sub1150982,0.0,0.0,1.0,0.0,0.0
sub4354895,0.0,0.0,1.0,0.0,0.0
sub4486122,0.0,1.0,0.0,0.0,0.0
sub2128998,0.0,1.0,0.0,0.0,0.0
sub5976405,1.0,0.0,0.0,0.0,0.0
sub1939118,0.0,0.0,0.0,0.0,1.0
sub4595515,0.0,0.0,0.0,0.0,1.0
sub4793130,0.0,0.0,0.0,1.0,0.0
sub2237376,1.0,0.0,0.0,0.0,0.0
sub3654780,0.0,0.0,0.0,1.0,0.0
sub5218822,0.0,0.0,1.0,0.0,0.0
sub3074176,0.0,0.0,0.0,0.0,1.0
sub4170428,0.0,1.0,0.0,0.0,0.0
sub2059545,0.0,0.0,0.0,1.0,0.0
sub1175607,0.0,0.0,1.0,0.0,0.0
sub5330242,0.0,0.0,0.0,1.0,0.0
sub3990855,0.0,0.0,1.0,0.0,0.0
sub3170309,0.0,0.0,0.0,0.0,1.0
sub4733337,1.0,0.0,0.0,0.0,0.0
sub4569032,0.0,1.0,0.0,0.0,0.0
sub5596963,0.0,0.0,0.0,1.0,0.0
sub2385846,0.0,1.0,0.0,0.0,0.0
sub3823877,0.0,0.0,1.0,0.0,0.0
sub4399155,1.0,0.0,0.0,0.0,0.0
sub2306500,0.0,0.0,0.0,0.0,1.0
sub2689819,0.0,0.0,0.0,0.0,1.0
sub4756852,0.0,0.0,1.0,0.0,0.0
sub4753128,0.0,1.0,0.0,0.0,0.0
sub3062728,0.0,1.0,0.0,0.0,0.0
sub5085211,0.0,1.0,0.0,0.0,0.0
sub4894683,0.0,0.0,0.0,0.0,1.0
sub4317656,0.0,1.0,0.0,0.0,0.0
sub6024838,1.0,0.0,0.0,0.0,0.0
sub5346914,0.0,0.0,0.0,1.0,0.0
sub4439211,0.0,0.0,0.0,1.0,0.0
sub4747354,0.0,0.0,0.0,0.0,1.0
sub1513603,0.0,0.0,0.0,1.0,0.0
sub4450829,1.0,0.0,0.0,0.0,0.0
sub4271183,0.0,0.0,0.0,0.0,1.0
sub5247536,0.0,0.0,0.0,1.0,0.0
sub1743847,1.0,0.0,0.0,0.0,0.0
sub5097334,1.0,0.0,0.0,0.0,0.0
sub5644894,0.0,0.0,0.0,1.0,0.0
sub4885353,0.0,0.0,0.0,1.0,0.0
sub1365132,1.0,0.0,0.0,0.0,0.0
sub2753029,0.0,0.0,1.0,0.0,0.0
sub1488391,0.0,0.0,1.0,0.0,0.0
sub2391383,1.0,0.0,0.0,0.0,0.0
sub3434534,0.0,0.0,0.0,0.0,1.0
sub5041045,0.0,0.0,0.0,0.0,1.0
sub3027646,0.0,0.0,1.0,0.0,0.0
sub1082847,0.0,1.0,0.0,0.0,0.0
sub3446366,0.0,0.0,0.0,1.0,0.0
sub1749126,0.0,1.0,0.0,0.0,0.0
sub1007399,0.0,0.0,1.0,0.0,0.0
sub5325631,1.0,0.0,0.0,0.0,0.0
sub4854556,0.0,0.0,0.0,1.0,0.0
sub1168189,0.0,1.0,0.0,0.0,0.0
sub1120837,0.0,1.0,0.0,0.0,0.0
sub1652603,0.0,0.0,0.0,0.0,1.0
sub1023674,0.0,0.0,0.0,0.0,1.0
sub2342686,1.0,0.0,0.0,0.0,0.0
sub4653934,0.0,0.0,0.0,0.0,1.0
sub2231070,0.0,0.0,1.0,0.0,0.0
sub1024560,1.0,0.0,0.0,0.0,0.0
sub3216894,1.0,0.0,0.0,0.0,0.0
sub1662836,0.0,1.0,0.0,0.0,0.0
sub1885861,0.0,0.0,0.0,0.0,1.0
sub5900594,1.0,0.0,0.0,0.0,0.0
sub1602213,0.0,0.0,1.0,0.0,0.0
sub4421951,0.0,1.0,0.0,0.0,0.0
