,fold_0,fold_1,fold_2,fold_3,fold_4
sub5315867,0.0,0.0,1.0,0.0,0.0
sub5482048,1.0,0.0,0.0,0.0,0.0
sub3784361,0.0,0.0,1.0,0.0,0.0
sub5489240,1.0,0.0,0.0,0.0,0.0
sub4094593,0.0,0.0,1.0,0.0,0.0
sub4756852,0.0,0.0,0.0,0.0,1.0
sub3487392,0.0,0.0,0.0,0.0,1.0
sub5753141,0.0,0.0,0.0,1.0,0.0
sub5342660,0.0,0.0,0.0,0.0,1.0
sub5301193,1.0,0.0,0.0,0.0,0.0
sub2912213,0.0,0.0,1.0,0.0,0.0
sub1376025,0.0,0.0,0.0,1.0,0.0
sub2899850,1.0,0.0,0.0,0.0,0.0
sub3752825,1.0,0.0,0.0,0.0,0.0
sub1513603,1.0,0.0,0.0,0.0,0.0
sub3738629,0.0,0.0,1.0,0.0,0.0
sub5582294,0.0,0.0,1.0,0.0,0.0
sub1344934,0.0,1.0,0.0,0.0,0.0
sub1702044,0.0,0.0,0.0,0.0,1.0
sub3292701,0.0,1.0,0.0,0.0,0.0
sub2309951,1.0,0.0,0.0,0.0,0.0
sub5871153,1.0,0.0,0.0,0.0,0.0
sub2298450,1.0,0.0,0.0,0.0,0.0
sub5258875,0.0,0.0,0.0,1.0,0.0
sub2803883,0.0,0.0,0.0,1.0,0.0
sub1467544,0.0,1.0,0.0,0.0,0.0
sub1523262,0.0,0.0,0.0,1.0,0.0
sub3736317,0.0,0.0,0.0,1.0,0.0
sub4364124,0.0,1.0,0.0,0.0,0.0
sub1222611,1.0,0.0,0.0,0.0,0.0
sub1652603,0.0,0.0,0.0,1.0,0.0
sub4649066,0.0,0.0,1.0,0.0,0.0
sub2206424,0.0,0.0,0.0,1.0,0.0
sub2391847,0.0,0.0,0.0,1.0,0.0
sub2224099,0.0,0.0,0.0,0.0,1.0
sub4407098,0.0,0.0,1.0,0.0,0.0
sub2179604,0.0,1.0,0.0,0.0,0.0
sub4053174,0.0,1.0,0.0,0.0,0.0
sub2628815,0.0,0.0,0.0,1.0,0.0
sub4575754,0.0,0.0,0.0,1.0,0.0
sub2318285,0.0,0.0,1.0,0.0,0.0
sub4946457,0.0,0.0,0.0,0.0,1.0
sub3980681,0.0,0.0,0.0,1.0,0.0
sub4400898,0.0,0.0,0.0,0.0,1.0
sub3617434,0.0,1.0,0.0,0.0,0.0
sub3606087,0.0,1.0,0.0,0.0,0.0
sub4244993,1.0,0.0,0.0,0.0,0.0
sub4560874,0.0,0.0,0.0,1.0,0.0
sub4742965,0.0,0.0,0.0,1.0,0.0
sub2152925,0.0,1.0,0.0,0.0,0.0
sub5358781,0.0,0.0,0.0,0.0,1.0
sub4323821,1.0,0.0,0.0,0.0,0.0
