,fold_0,fold_1,fold_2,fold_3,fold_4
sub3826137,0.0,0.0,0.0,1.0,0.0
sub4010489,0.0,0.0,0.0,0.0,1.0
sub1392495,0.0,1.0,0.0,0.0,0.0
sub1308152,0.0,1.0,0.0,0.0,0.0
sub3124959,0.0,1.0,0.0,0.0,0.0
sub3961264,0.0,0.0,0.0,1.0,0.0
sub2447581,0.0,0.0,0.0,1.0,0.0
sub2297156,0.0,0.0,0.0,0.0,1.0
sub1566989,0.0,0.0,1.0,0.0,0.0
sub4313224,1.0,0.0,0.0,0.0,0.0
sub5405334,0.0,1.0,0.0,0.0,0.0
sub2830472,0.0,0.0,0.0,1.0,0.0
sub4556513,0.0,1.0,0.0,0.0,0.0
sub4535562,0.0,1.0,0.0,0.0,0.0
sub1675169,0.0,0.0,1.0,0.0,0.0
sub1866917,1.0,0.0,0.0,0.0,0.0
sub2143887,0.0,0.0,0.0,1.0,0.0
sub5336243,0.0,0.0,1.0,0.0,0.0
sub5979688,0.0,1.0,0.0,0.0,0.0
sub1211384,1.0,0.0,0.0,0.0,0.0
sub5574843,0.0,0.0,0.0,0.0,1.0
sub4766603,0.0,1.0,0.0,0.0,0.0
sub4806107,0.0,1.0,0.0,0.0,0.0
sub3566241,0.0,1.0,0.0,0.0,0.0
sub4578767,0.0,0.0,0.0,1.0,0.0
sub1586504,0.0,0.0,0.0,1.0,0.0
sub3866023,0.0,0.0,1.0,0.0,0.0
sub2840842,1.0,0.0,0.0,0.0,0.0
sub1726567,0.0,0.0,1.0,0.0,0.0
sub3378860,0.0,0.0,0.0,0.0,1.0
sub2467298,0.0,0.0,0.0,1.0,0.0
sub1768530,0.0,0.0,0.0,1.0,0.0
sub2473045,0.0,0.0,1.0,0.0,0.0
sub2474649,0.0,0.0,1.0,0.0,0.0
sub3456531,0.0,0.0,0.0,0.0,1.0
sub2029982,0.0,0.0,0.0,0.0,1.0
sub1875044,0.0,0.0,1.0,0.0,0.0
sub2342167,0.0,1.0,0.0,0.0,0.0
sub4149430,0.0,1.0,0.0,0.0,0.0
sub3909489,0.0,0.0,0.0,1.0,0.0
sub5674984,0.0,0.0,0.0,1.0,0.0
sub4519289,0.0,1.0,0.0,0.0,0.0
sub1776812,0.0,0.0,0.0,1.0,0.0
sub1782972,1.0,0.0,0.0,0.0,0.0
sub4315575,0.0,0.0,0.0,0.0,1.0
sub2818002,0.0,0.0,0.0,0.0,1.0
sub1700696,0.0,1.0,0.0,0.0,0.0
sub4204134,0.0,0.0,0.0,0.0,1.0
sub1323319,0.0,0.0,1.0,0.0,0.0
sub1936348,1.0,0.0,0.0,0.0,0.0
sub4387098,0.0,0.0,0.0,0.0,1.0
sub3288863,0.0,0.0,0.0,0.0,1.0
sub3169988,0.0,0.0,1.0,0.0,0.0
sub2595151,0.0,0.0,0.0,0.0,1.0
sub3961884,0.0,0.0,0.0,0.0,1.0
sub3586817,0.0,0.0,0.0,0.0,1.0
sub1546509,0.0,0.0,0.0,0.0,1.0
sub2126988,0.0,0.0,1.0,0.0,0.0
sub3034103,0.0,0.0,0.0,0.0,1.0
sub1544018,0.0,0.0,1.0,0.0,0.0
sub4292427,0.0,0.0,0.0,1.0,0.0
sub1877892,0.0,0.0,0.0,1.0,0.0
sub2500087,1.0,0.0,0.0,0.0,0.0
sub3033131,0.0,1.0,0.0,0.0,0.0
sub4315640,0.0,1.0,0.0,0.0,0.0
sub3752573,0.0,0.0,1.0,0.0,0.0
sub1517564,0.0,0.0,0.0,0.0,1.0
sub4573978,1.0,0.0,0.0,0.0,0.0
sub1761191,0.0,0.0,0.0,0.0,1.0
sub1190107,0.0,0.0,0.0,1.0,0.0
sub4591500,0.0,0.0,0.0,1.0,0.0
sub5252683,0.0,0.0,0.0,1.0,0.0
sub2814295,0.0,0.0,1.0,0.0,0.0
sub1784346,1.0,0.0,0.0,0.0,0.0
sub2872703,0.0,0.0,1.0,0.0,0.0
sub2048811,0.0,0.0,0.0,1.0,0.0
sub4803540,0.0,0.0,0.0,1.0,0.0
sub1734572,0.0,0.0,0.0,0.0,1.0
sub4043731,1.0,0.0,0.0,0.0,0.0
sub2443574,0.0,0.0,1.0,0.0,0.0
sub4308413,0.0,1.0,0.0,0.0,0.0
sub3419935,0.0,0.0,0.0,0.0,1.0
sub1657163,0.0,0.0,1.0,0.0,0.0
sub2238219,0.0,1.0,0.0,0.0,0.0
sub5541411,0.0,0.0,1.0,0.0,0.0
sub1440765,1.0,0.0,0.0,0.0,0.0
sub1010847,0.0,1.0,0.0,0.0,0.0
sub5036930,0.0,0.0,0.0,0.0,1.0
sub2467684,1.0,0.0,0.0,0.0,0.0
sub2891777,0.0,1.0,0.0,0.0,0.0
sub3485262,0.0,0.0,0.0,1.0,0.0
sub2116909,0.0,1.0,0.0,0.0,0.0
sub2408449,0.0,0.0,1.0,0.0,0.0
sub4812729,1.0,0.0,0.0,0.0,0.0
sub4367744,0.0,0.0,1.0,0.0,0.0
sub4739902,1.0,0.0,0.0,0.0,0.0
sub2103518,0.0,0.0,0.0,0.0,1.0
sub3336645,1.0,0.0,0.0,0.0,0.0
sub4727669,0.0,0.0,0.0,1.0,0.0
sub1131698,0.0,0.0,0.0,1.0,0.0
sub5941533,0.0,0.0,0.0,1.0,0.0
sub3812795,0.0,1.0,0.0,0.0,0.0
sub3744447,0.0,0.0,1.0,0.0,0.0
sub1407372,0.0,0.0,0.0,0.0,1.0
sub4307965,1.0,0.0,0.0,0.0,0.0
sub3985955,0.0,0.0,1.0,0.0,0.0
sub5070279,0.0,0.0,0.0,1.0,0.0
sub4146853,1.0,0.0,0.0,0.0,0.0
sub4890650,1.0,0.0,0.0,0.0,0.0
sub1054610,0.0,1.0,0.0,0.0,0.0
sub2698181,0.0,0.0,0.0,1.0,0.0
sub5711465,0.0,0.0,0.0,0.0,1.0
sub4827401,0.0,0.0,0.0,0.0,1.0
sub3576701,1.0,0.0,0.0,0.0,0.0
sub5287810,0.0,0.0,0.0,1.0,0.0
sub4467400,0.0,1.0,0.0,0.0,0.0
sub4144413,0.0,0.0,1.0,0.0,0.0
sub4059066,1.0,0.0,0.0,0.0,0.0
sub5781888,1.0,0.0,0.0,0.0,0.0
sub1133917,1.0,0.0,0.0,0.0,0.0
sub3289124,0.0,1.0,0.0,0.0,0.0
sub5328967,0.0,0.0,1.0,0.0,0.0
sub1182984,1.0,0.0,0.0,0.0,0.0
sub3080395,1.0,0.0,0.0,0.0,0.0
sub2716971,1.0,0.0,0.0,0.0,0.0
sub4845381,0.0,0.0,1.0,0.0,0.0
sub5710648,0.0,0.0,1.0,0.0,0.0
sub1736519,1.0,0.0,0.0,0.0,0.0
sub2738779,0.0,0.0,1.0,0.0,0.0
sub3216119,0.0,1.0,0.0,0.0,0.0
sub5490122,0.0,0.0,0.0,0.0,1.0
sub1801711,0.0,1.0,0.0,0.0,0.0
sub3915080,1.0,0.0,0.0,0.0,0.0
sub3114403,0.0,0.0,1.0,0.0,0.0
sub3020689,0.0,1.0,0.0,0.0,0.0
sub2443428,0.0,0.0,1.0,0.0,0.0
sub2916529,0.0,0.0,0.0,1.0,0.0
sub3769958,0.0,0.0,0.0,0.0,1.0
sub5836630,0.0,0.0,0.0,1.0,0.0
sub3674864,0.0,0.0,1.0,0.0,0.0
sub1711300,1.0,0.0,0.0,0.0,0.0
sub4238933,0.0,0.0,1.0,0.0,0.0
sub2220422,0.0,0.0,0.0,1.0,0.0
sub5954469,1.0,0.0,0.0,0.0,0.0
sub1335371,1.0,0.0,0.0,0.0,0.0
sub5742247,0.0,0.0,0.0,0.0,1.0
sub1101121,0.0,0.0,0.0,1.0,0.0
sub2211133,0.0,0.0,1.0,0.0,0.0
sub3514900,1.0,0.0,0.0,0.0,0.0
sub5657060,1.0,0.0,0.0,0.0,0.0
sub2688814,1.0,0.0,0.0,0.0,0.0
sub3916689,0.0,1.0,0.0,0.0,0.0
sub2943737,0.0,0.0,0.0,0.0,1.0
sub2707751,0.0,0.0,0.0,0.0,1.0
sub1203430,0.0,1.0,0.0,0.0,0.0
sub4351648,1.0,0.0,0.0,0.0,0.0
sub3054164,0.0,0.0,1.0,0.0,0.0
sub1459119,0.0,0.0,0.0,0.0,1.0
sub5115756,0.0,0.0,0.0,1.0,0.0
sub2079655,0.0,0.0,1.0,0.0,0.0
sub4862145,0.0,1.0,0.0,0.0,0.0
sub4287917,0.0,0.0,0.0,0.0,1.0
sub4308815,0.0,1.0,0.0,0.0,0.0
sub1588304,1.0,0.0,0.0,0.0,0.0
sub2245747,1.0,0.0,0.0,0.0,0.0
sub2686355,1.0,0.0,0.0,0.0,0.0
sub2073852,0.0,0.0,0.0,1.0,0.0
sub3147498,0.0,0.0,0.0,0.0,1.0
sub5739279,0.0,1.0,0.0,0.0,0.0
sub3567192,0.0,0.0,0.0,0.0,1.0
sub3229938,0.0,0.0,0.0,1.0,0.0
sub3823348,1.0,0.0,0.0,0.0,0.0
sub2298869,0.0,1.0,0.0,0.0,0.0
sub4441987,0.0,1.0,0.0,0.0,0.0
sub4380277,0.0,0.0,0.0,0.0,1.0
sub1603696,0.0,0.0,1.0,0.0,0.0
sub1556629,0.0,0.0,0.0,1.0,0.0
sub4195019,1.0,0.0,0.0,0.0,0.0
sub5254209,0.0,0.0,0.0,0.0,1.0
sub4208969,1.0,0.0,0.0,0.0,0.0
sub2857236,0.0,0.0,1.0,0.0,0.0
sub1822988,0.0,1.0,0.0,0.0,0.0
sub2896194,0.0,0.0,0.0,0.0,1.0
sub3515446,0.0,0.0,1.0,0.0,0.0
sub1734818,0.0,0.0,0.0,1.0,0.0
sub4811305,0.0,0.0,1.0,0.0,0.0
sub4364363,0.0,0.0,0.0,0.0,1.0
sub2608102,1.0,0.0,0.0,0.0,0.0
sub5600327,0.0,0.0,0.0,0.0,1.0
sub1672685,0.0,1.0,0.0,0.0,0.0
sub3421988,0.0,0.0,1.0,0.0,0.0
sub1434110,0.0,0.0,0.0,1.0,0.0
sub1145792,0.0,0.0,0.0,0.0,1.0
sub4131018,0.0,0.0,0.0,1.0,0.0
sub5744851,0.0,0.0,0.0,0.0,1.0
sub2197154,1.0,0.0,0.0,0.0,0.0
sub3945562,0.0,0.0,1.0,0.0,0.0
sub1530770,1.0,0.0,0.0,0.0,0.0
sub4763794,0.0,0.0,0.0,1.0,0.0
sub1533907,1.0,0.0,0.0,0.0,0.0
sub4097516,1.0,0.0,0.0,0.0,0.0
sub5102276,1.0,0.0,0.0,0.0,0.0
sub2968496,1.0,0.0,0.0,0.0,0.0
sub1665359,0.0,0.0,0.0,0.0,1.0
sub1616703,0.0,1.0,0.0,0.0,0.0
sub2849127,0.0,0.0,1.0,0.0,0.0
sub3706242,0.0,0.0,0.0,0.0,1.0
sub5884978,0.0,1.0,0.0,0.0,0.0
sub1537266,0.0,0.0,0.0,0.0,1.0
sub3074942,0.0,0.0,0.0,1.0,0.0
sub3043073,1.0,0.0,0.0,0.0,0.0
sub4394844,1.0,0.0,0.0,0.0,0.0
sub5918237,0.0,0.0,1.0,0.0,0.0
sub4753677,0.0,1.0,0.0,0.0,0.0
sub3105829,0.0,0.0,0.0,0.0,1.0
sub1941837,0.0,0.0,0.0,1.0,0.0
sub3854180,0.0,0.0,1.0,0.0,0.0
sub1103222,1.0,0.0,0.0,0.0,0.0
sub1039195,0.0,0.0,0.0,1.0,0.0
sub4534624,1.0,0.0,0.0,0.0,0.0
sub2446783,0.0,0.0,1.0,0.0,0.0
sub4104794,0.0,0.0,0.0,0.0,1.0
sub3454756,0.0,0.0,1.0,0.0,0.0
sub1655430,0.0,0.0,1.0,0.0,0.0
sub1016000,0.0,0.0,0.0,0.0,1.0
sub3102461,1.0,0.0,0.0,0.0,0.0
sub5384094,0.0,1.0,0.0,0.0,0.0
sub1254679,0.0,1.0,0.0,0.0,0.0
sub5239102,0.0,0.0,1.0,0.0,0.0
sub3998808,0.0,0.0,0.0,0.0,1.0
sub4488641,1.0,0.0,0.0,0.0,0.0
sub1672332,0.0,0.0,1.0,0.0,0.0
sub3052470,0.0,0.0,0.0,0.0,1.0
sub2016200,0.0,1.0,0.0,0.0,0.0
sub3530621,0.0,1.0,0.0,0.0,0.0
sub1799745,1.0,0.0,0.0,0.0,0.0
sub5313546,0.0,0.0,0.0,0.0,1.0
sub4062774,0.0,1.0,0.0,0.0,0.0
sub1855047,0.0,0.0,1.0,0.0,0.0
sub1356458,0.0,0.0,0.0,1.0,0.0
sub2703004,1.0,0.0,0.0,0.0,0.0
sub5796003,0.0,0.0,0.0,0.0,1.0
sub1966584,1.0,0.0,0.0,0.0,0.0
sub3007499,0.0,0.0,1.0,0.0,0.0
sub4156311,0.0,1.0,0.0,0.0,0.0
sub5194945,0.0,0.0,0.0,0.0,1.0
sub2679188,0.0,0.0,1.0,0.0,0.0
sub4826283,1.0,0.0,0.0,0.0,0.0
sub3526001,1.0,0.0,0.0,0.0,0.0
sub2120794,0.0,0.0,0.0,0.0,1.0
sub4323086,0.0,0.0,0.0,0.0,1.0
sub5089401,0.0,0.0,0.0,1.0,0.0
sub3144823,0.0,0.0,0.0,1.0,0.0
sub1462238,1.0,0.0,0.0,0.0,0.0
sub1607960,0.0,0.0,0.0,0.0,1.0
sub1212729,0.0,0.0,0.0,0.0,1.0
sub1490908,0.0,1.0,0.0,0.0,0.0
sub2228162,0.0,1.0,0.0,0.0,0.0
sub2317654,0.0,0.0,0.0,1.0,0.0
sub4301366,1.0,0.0,0.0,0.0,0.0
sub4867906,0.0,1.0,0.0,0.0,0.0
sub4096536,0.0,0.0,1.0,0.0,0.0
sub4247929,1.0,0.0,0.0,0.0,0.0
sub5501372,0.0,0.0,0.0,0.0,1.0
sub3623899,0.0,0.0,0.0,0.0,1.0
sub2671157,0.0,0.0,1.0,0.0,0.0
sub2272000,0.0,0.0,1.0,0.0,0.0
sub4696641,0.0,1.0,0.0,0.0,0.0
sub3330493,0.0,1.0,0.0,0.0,0.0
sub2893117,1.0,0.0,0.0,0.0,0.0
sub4773825,0.0,0.0,0.0,0.0,1.0
sub1979914,0.0,1.0,0.0,0.0,0.0
sub4935193,0.0,0.0,0.0,1.0,0.0
sub2760558,0.0,1.0,0.0,0.0,0.0
sub2520519,1.0,0.0,0.0,0.0,0.0
sub4573251,1.0,0.0,0.0,0.0,0.0
