,fold_0,fold_1,fold_2,fold_3,fold_4
sub3824787,1.0,0.0,0.0,0.0,0.0
sub3156686,0.0,1.0,0.0,0.0,0.0
sub4535676,1.0,0.0,0.0,0.0,0.0
sub4692064,0.0,1.0,0.0,0.0,0.0
sub4221873,0.0,1.0,0.0,0.0,0.0
sub5356431,0.0,1.0,0.0,0.0,0.0
sub1834834,0.0,0.0,1.0,0.0,0.0
sub4434604,1.0,0.0,0.0,0.0,0.0
sub1343905,0.0,0.0,0.0,0.0,1.0
sub2744423,0.0,0.0,0.0,0.0,1.0
sub1438733,0.0,0.0,0.0,0.0,1.0
sub4147350,1.0,0.0,0.0,0.0,0.0
sub5183791,0.0,0.0,0.0,1.0,0.0
sub2233730,0.0,0.0,0.0,1.0,0.0
sub3194738,1.0,0.0,0.0,0.0,0.0
sub4753378,1.0,0.0,0.0,0.0,0.0
sub3290759,0.0,1.0,0.0,0.0,0.0
sub1439570,0.0,0.0,0.0,1.0,0.0
sub1277355,0.0,0.0,1.0,0.0,0.0
sub4915263,0.0,0.0,0.0,0.0,1.0
sub5985275,0.0,0.0,0.0,0.0,1.0
sub4617369,0.0,0.0,0.0,1.0,0.0
sub1947021,0.0,0.0,0.0,0.0,1.0
sub3000694,0.0,0.0,1.0,0.0,0.0
sub4592349,0.0,0.0,1.0,0.0,0.0
sub4675716,0.0,0.0,0.0,1.0,0.0
sub5952136,0.0,0.0,1.0,0.0,0.0
sub4252900,0.0,1.0,0.0,0.0,0.0
sub5655751,0.0,0.0,0.0,1.0,0.0
sub4753677,0.0,0.0,1.0,0.0,0.0
sub4504240,0.0,0.0,1.0,0.0,0.0
sub5471241,0.0,0.0,0.0,1.0,0.0
sub5665955,0.0,0.0,0.0,0.0,1.0
sub2016930,0.0,0.0,1.0,0.0,0.0
sub4011866,0.0,1.0,0.0,0.0,0.0
sub4752195,0.0,0.0,1.0,0.0,0.0
sub3673164,0.0,0.0,0.0,1.0,0.0
sub4243299,1.0,0.0,0.0,0.0,0.0
sub5775654,1.0,0.0,0.0,0.0,0.0
sub1500123,0.0,0.0,1.0,0.0,0.0
sub5736553,0.0,0.0,0.0,1.0,0.0
sub1605368,0.0,0.0,0.0,0.0,1.0
sub2699078,0.0,0.0,0.0,0.0,1.0
sub3292373,1.0,0.0,0.0,0.0,0.0
sub5212937,0.0,1.0,0.0,0.0,0.0
sub2473045,0.0,0.0,0.0,1.0,0.0
sub4800819,0.0,0.0,0.0,0.0,1.0
sub2676309,0.0,1.0,0.0,0.0,0.0
sub2408449,0.0,1.0,0.0,0.0,0.0
sub4794491,1.0,0.0,0.0,0.0,0.0
