,fold_0,fold_1,fold_2,fold_3,fold_4
sub2879286,0.0,1.0,0.0,0.0,0.0
sub4947403,1.0,0.0,0.0,0.0,0.0
sub3925773,0.0,0.0,0.0,1.0,0.0
sub5088914,0.0,1.0,0.0,0.0,0.0
sub3315621,1.0,0.0,0.0,0.0,0.0
sub4715365,0.0,0.0,0.0,1.0,0.0
sub5731629,0.0,0.0,0.0,1.0,0.0
sub4691398,0.0,0.0,0.0,1.0,0.0
sub5115789,0.0,0.0,0.0,1.0,0.0
sub1117566,0.0,0.0,0.0,0.0,1.0
sub1911215,0.0,0.0,0.0,1.0,0.0
sub2516265,0.0,0.0,0.0,1.0,0.0
sub4578423,0.0,0.0,0.0,0.0,1.0
sub3474639,1.0,0.0,0.0,0.0,0.0
sub3861090,0.0,1.0,0.0,0.0,0.0
sub5382620,1.0,0.0,0.0,0.0,0.0
sub3175032,0.0,0.0,1.0,0.0,0.0
sub1801711,0.0,0.0,1.0,0.0,0.0
sub4660193,0.0,1.0,0.0,0.0,0.0
sub2083811,0.0,0.0,0.0,0.0,1.0
sub4803151,1.0,0.0,0.0,0.0,0.0
sub2617039,0.0,1.0,0.0,0.0,0.0
sub5440527,1.0,0.0,0.0,0.0,0.0
sub5226546,0.0,0.0,0.0,0.0,1.0
sub3012498,0.0,1.0,0.0,0.0,0.0
sub1943581,0.0,0.0,0.0,1.0,0.0
sub4127892,1.0,0.0,0.0,0.0,0.0
sub5782340,0.0,0.0,1.0,0.0,0.0
sub5170638,0.0,0.0,1.0,0.0,0.0
sub4201056,0.0,0.0,0.0,1.0,0.0
sub1764985,0.0,0.0,1.0,0.0,0.0
sub5454380,0.0,0.0,0.0,1.0,0.0
sub1318773,0.0,1.0,0.0,0.0,0.0
sub1381919,1.0,0.0,0.0,0.0,0.0
sub1843512,0.0,0.0,1.0,0.0,0.0
sub5633981,0.0,0.0,0.0,0.0,1.0
sub1635409,0.0,0.0,1.0,0.0,0.0
sub4387126,0.0,0.0,0.0,1.0,0.0
sub5074440,0.0,0.0,0.0,0.0,1.0
sub3169988,0.0,0.0,1.0,0.0,0.0
sub4127014,0.0,0.0,1.0,0.0,0.0
sub2989217,1.0,0.0,0.0,0.0,0.0
sub4061917,0.0,0.0,0.0,0.0,1.0
sub1835844,0.0,0.0,1.0,0.0,0.0
sub3900785,0.0,0.0,0.0,0.0,1.0
sub1522658,0.0,1.0,0.0,0.0,0.0
sub4121220,0.0,0.0,1.0,0.0,0.0
sub5979688,0.0,1.0,0.0,0.0,0.0
sub1458625,0.0,0.0,0.0,0.0,1.0
sub3162068,0.0,0.0,0.0,1.0,0.0
sub1543755,0.0,0.0,1.0,0.0,0.0
sub5888695,0.0,1.0,0.0,0.0,0.0
sub5242539,0.0,0.0,1.0,0.0,0.0
sub3657558,0.0,1.0,0.0,0.0,0.0
sub4163143,0.0,1.0,0.0,0.0,0.0
sub2205851,0.0,0.0,0.0,0.0,1.0
sub5711465,0.0,0.0,0.0,0.0,1.0
sub4254525,0.0,0.0,1.0,0.0,0.0
sub3337142,0.0,0.0,0.0,1.0,0.0
sub3204633,0.0,0.0,0.0,0.0,1.0
sub2269709,0.0,1.0,0.0,0.0,0.0
sub4862898,1.0,0.0,0.0,0.0,0.0
sub4213891,0.0,0.0,0.0,0.0,1.0
sub2048811,0.0,1.0,0.0,0.0,0.0
sub2630547,1.0,0.0,0.0,0.0,0.0
sub2655982,0.0,1.0,0.0,0.0,0.0
sub5937804,0.0,1.0,0.0,0.0,0.0
sub5786761,0.0,0.0,1.0,0.0,0.0
sub5990178,0.0,0.0,0.0,1.0,0.0
sub5533848,0.0,0.0,1.0,0.0,0.0
sub4701522,0.0,0.0,0.0,1.0,0.0
sub4021568,1.0,0.0,0.0,0.0,0.0
sub2006473,0.0,1.0,0.0,0.0,0.0
sub4179702,0.0,0.0,0.0,0.0,1.0
sub2800430,0.0,1.0,0.0,0.0,0.0
sub4126244,0.0,0.0,1.0,0.0,0.0
sub4128159,0.0,1.0,0.0,0.0,0.0
sub2916437,0.0,0.0,0.0,0.0,1.0
sub1101937,0.0,0.0,0.0,0.0,1.0
sub1799210,1.0,0.0,0.0,0.0,0.0
sub4516128,0.0,0.0,1.0,0.0,0.0
sub2603152,0.0,0.0,0.0,1.0,0.0
sub4423069,1.0,0.0,0.0,0.0,0.0
sub2926528,0.0,0.0,0.0,0.0,1.0
sub5237386,0.0,0.0,0.0,1.0,0.0
sub3013221,0.0,1.0,0.0,0.0,0.0
sub3638581,0.0,0.0,0.0,1.0,0.0
sub3421711,0.0,0.0,0.0,0.0,1.0
sub3538797,0.0,0.0,0.0,1.0,0.0
sub3524323,0.0,0.0,0.0,0.0,1.0
sub3843244,0.0,0.0,0.0,0.0,1.0
sub4993634,0.0,0.0,0.0,1.0,0.0
sub2816458,1.0,0.0,0.0,0.0,0.0
sub5699820,0.0,0.0,1.0,0.0,0.0
sub4111464,1.0,0.0,0.0,0.0,0.0
sub2839249,0.0,0.0,1.0,0.0,0.0
sub3295931,0.0,0.0,0.0,1.0,0.0
sub2339733,0.0,0.0,0.0,0.0,1.0
sub1208670,1.0,0.0,0.0,0.0,0.0
sub1201635,1.0,0.0,0.0,0.0,0.0
sub1205268,0.0,0.0,0.0,0.0,1.0
sub5580624,0.0,0.0,0.0,1.0,0.0
sub2967018,0.0,1.0,0.0,0.0,0.0
sub3716406,0.0,1.0,0.0,0.0,0.0
sub3352020,1.0,0.0,0.0,0.0,0.0
sub1838415,0.0,1.0,0.0,0.0,0.0
sub4750176,1.0,0.0,0.0,0.0,0.0
sub5271129,0.0,0.0,0.0,0.0,1.0
sub1359824,1.0,0.0,0.0,0.0,0.0
sub1427316,0.0,0.0,1.0,0.0,0.0
sub4252158,0.0,1.0,0.0,0.0,0.0
sub5006917,0.0,1.0,0.0,0.0,0.0
sub4234054,0.0,0.0,1.0,0.0,0.0
sub4598658,0.0,0.0,1.0,0.0,0.0
sub4717326,0.0,0.0,0.0,1.0,0.0
sub3048767,0.0,0.0,0.0,0.0,1.0
sub1204259,1.0,0.0,0.0,0.0,0.0
sub3105829,0.0,0.0,1.0,0.0,0.0
sub1549675,1.0,0.0,0.0,0.0,0.0
sub5887660,0.0,0.0,0.0,0.0,1.0
sub2190066,0.0,0.0,0.0,1.0,0.0
sub5663396,0.0,0.0,0.0,1.0,0.0
sub2644222,0.0,0.0,0.0,0.0,1.0
sub3216591,0.0,1.0,0.0,0.0,0.0
sub2126988,1.0,0.0,0.0,0.0,0.0
sub3968700,0.0,1.0,0.0,0.0,0.0
sub1379086,0.0,0.0,0.0,0.0,1.0
sub4833727,0.0,0.0,0.0,1.0,0.0
sub1382635,1.0,0.0,0.0,0.0,0.0
sub1392486,0.0,0.0,1.0,0.0,0.0
