,fold_0,fold_1,fold_2,fold_3,fold_4
sub4697767,1.0,0.0,0.0,0.0,0.0
sub2734871,0.0,0.0,0.0,1.0,0.0
sub5166811,0.0,1.0,0.0,0.0,0.0
sub5170711,0.0,0.0,0.0,0.0,1.0
sub2710021,0.0,0.0,0.0,0.0,1.0
sub3424352,0.0,0.0,0.0,1.0,0.0
sub4094018,0.0,0.0,1.0,0.0,0.0
sub2265548,0.0,0.0,0.0,1.0,0.0
sub1320169,0.0,1.0,0.0,0.0,0.0
sub2611410,0.0,1.0,0.0,0.0,0.0
sub1477392,0.0,1.0,0.0,0.0,0.0
sub3671607,0.0,1.0,0.0,0.0,0.0
sub5964827,0.0,0.0,1.0,0.0,0.0
sub1020011,0.0,0.0,0.0,1.0,0.0
sub2992229,1.0,0.0,0.0,0.0,0.0
sub1028077,0.0,1.0,0.0,0.0,0.0
sub4239284,0.0,0.0,1.0,0.0,0.0
sub4112469,0.0,0.0,0.0,1.0,0.0
sub4567153,0.0,1.0,0.0,0.0,0.0
sub2325349,0.0,0.0,1.0,0.0,0.0
sub1362751,1.0,0.0,0.0,0.0,0.0
sub1583197,0.0,0.0,0.0,1.0,0.0
sub2936092,0.0,0.0,0.0,0.0,1.0
sub3187528,0.0,0.0,0.0,0.0,1.0
sub4006405,0.0,1.0,0.0,0.0,0.0
sub2733970,0.0,0.0,1.0,0.0,0.0
sub5480935,1.0,0.0,0.0,0.0,0.0
sub3511826,0.0,0.0,0.0,0.0,1.0
sub2478831,0.0,0.0,0.0,1.0,0.0
sub3082589,0.0,0.0,0.0,0.0,1.0
sub1079327,0.0,0.0,1.0,0.0,0.0
sub3792653,1.0,0.0,0.0,0.0,0.0
sub1162814,0.0,0.0,1.0,0.0,0.0
sub4840055,0.0,0.0,1.0,0.0,0.0
sub2245393,0.0,0.0,0.0,0.0,1.0
sub2605272,1.0,0.0,0.0,0.0,0.0
sub4154375,0.0,0.0,1.0,0.0,0.0
sub3498698,0.0,1.0,0.0,0.0,0.0
sub3662140,0.0,0.0,0.0,0.0,1.0
sub2748603,0.0,1.0,0.0,0.0,0.0
sub2840690,0.0,1.0,0.0,0.0,0.0
sub3751230,0.0,0.0,0.0,0.0,1.0
sub1991957,0.0,0.0,0.0,1.0,0.0
sub1725795,0.0,0.0,0.0,0.0,1.0
sub4141529,0.0,0.0,1.0,0.0,0.0
sub1697009,0.0,0.0,1.0,0.0,0.0
sub3567586,1.0,0.0,0.0,0.0,0.0
sub4761538,0.0,0.0,0.0,0.0,1.0
sub4860541,0.0,0.0,0.0,1.0,0.0
sub1124992,1.0,0.0,0.0,0.0,0.0
sub1967183,1.0,0.0,0.0,0.0,0.0
sub4339251,0.0,0.0,0.0,0.0,1.0
sub2897818,1.0,0.0,0.0,0.0,0.0
sub2907221,0.0,0.0,1.0,0.0,0.0
sub1891616,0.0,0.0,0.0,1.0,0.0
sub4799549,0.0,0.0,1.0,0.0,0.0
sub4682847,0.0,0.0,0.0,1.0,0.0
sub2095976,1.0,0.0,0.0,0.0,0.0
sub4514993,0.0,0.0,0.0,0.0,1.0
sub1369304,0.0,1.0,0.0,0.0,0.0
sub3605405,1.0,0.0,0.0,0.0,0.0
sub2580534,1.0,0.0,0.0,0.0,0.0
sub2685303,1.0,0.0,0.0,0.0,0.0
sub3104372,0.0,0.0,0.0,0.0,1.0
sub4262458,1.0,0.0,0.0,0.0,0.0
sub2695332,0.0,0.0,0.0,1.0,0.0
sub2813772,1.0,0.0,0.0,0.0,0.0
sub4364535,0.0,1.0,0.0,0.0,0.0
sub1923377,0.0,1.0,0.0,0.0,0.0
sub3588226,0.0,1.0,0.0,0.0,0.0
sub2261582,0.0,1.0,0.0,0.0,0.0
sub1388596,1.0,0.0,0.0,0.0,0.0
sub5899758,0.0,1.0,0.0,0.0,0.0
sub3580948,1.0,0.0,0.0,0.0,0.0
sub2652129,0.0,0.0,0.0,0.0,1.0
sub5544104,0.0,0.0,0.0,1.0,0.0
sub1946988,1.0,0.0,0.0,0.0,0.0
sub4609633,1.0,0.0,0.0,0.0,0.0
