,fold_0,fold_1,fold_2,fold_3,fold_4
sub2087418,0.0,1.0,0.0,0.0,0.0
sub4520345,1.0,0.0,0.0,0.0,0.0
sub4515493,0.0,0.0,0.0,0.0,1.0
sub1508862,0.0,1.0,0.0,0.0,0.0
sub1199167,0.0,1.0,0.0,0.0,0.0
sub4654984,0.0,0.0,0.0,1.0,0.0
sub4560669,0.0,0.0,0.0,0.0,1.0
sub1409142,0.0,0.0,0.0,0.0,1.0
sub5890854,0.0,0.0,0.0,1.0,0.0
sub3323561,0.0,0.0,1.0,0.0,0.0
sub1557028,0.0,0.0,0.0,1.0,0.0
sub5699820,0.0,1.0,0.0,0.0,0.0
sub4616754,0.0,1.0,0.0,0.0,0.0
sub3876803,0.0,0.0,1.0,0.0,0.0
sub2830840,0.0,1.0,0.0,0.0,0.0
sub2066498,0.0,0.0,0.0,1.0,0.0
sub1980114,0.0,0.0,0.0,0.0,1.0
sub3463088,1.0,0.0,0.0,0.0,0.0
sub1012728,1.0,0.0,0.0,0.0,0.0
sub2828078,0.0,0.0,0.0,0.0,1.0
sub1440765,0.0,0.0,1.0,0.0,0.0
sub3908774,1.0,0.0,0.0,0.0,0.0
sub4299240,0.0,0.0,0.0,1.0,0.0
sub2084021,0.0,0.0,0.0,1.0,0.0
sub1100143,1.0,0.0,0.0,0.0,0.0
sub2481069,1.0,0.0,0.0,0.0,0.0
sub3355665,0.0,1.0,0.0,0.0,0.0
sub3313405,0.0,0.0,1.0,0.0,0.0
sub5278729,1.0,0.0,0.0,0.0,0.0
sub3537583,0.0,0.0,0.0,1.0,0.0
sub5853014,0.0,0.0,0.0,0.0,1.0
sub2735727,0.0,0.0,0.0,0.0,1.0
sub2949082,0.0,0.0,0.0,1.0,0.0
sub1653554,0.0,0.0,0.0,0.0,1.0
sub2909785,0.0,0.0,0.0,1.0,0.0
sub4328087,0.0,0.0,1.0,0.0,0.0
sub5222740,0.0,0.0,0.0,1.0,0.0
sub5181001,1.0,0.0,0.0,0.0,0.0
sub2103518,1.0,0.0,0.0,0.0,0.0
sub5547884,0.0,0.0,1.0,0.0,0.0
sub4110462,0.0,0.0,0.0,1.0,0.0
sub2549813,0.0,0.0,1.0,0.0,0.0
sub5277600,1.0,0.0,0.0,0.0,0.0
sub2187117,0.0,0.0,1.0,0.0,0.0
sub2299942,0.0,1.0,0.0,0.0,0.0
sub1407180,0.0,0.0,0.0,1.0,0.0
sub4434960,0.0,1.0,0.0,0.0,0.0
sub3411870,0.0,1.0,0.0,0.0,0.0
sub1470732,1.0,0.0,0.0,0.0,0.0
sub4999315,0.0,0.0,1.0,0.0,0.0
sub4879885,0.0,0.0,0.0,1.0,0.0
sub5541375,0.0,0.0,0.0,0.0,1.0
sub2011888,0.0,1.0,0.0,0.0,0.0
sub1586130,0.0,1.0,0.0,0.0,0.0
sub1598523,0.0,0.0,1.0,0.0,0.0
sub3943650,1.0,0.0,0.0,0.0,0.0
sub4120524,1.0,0.0,0.0,0.0,0.0
sub1422785,0.0,0.0,0.0,0.0,1.0
sub5420346,1.0,0.0,0.0,0.0,0.0
sub2386746,0.0,0.0,0.0,1.0,0.0
sub2548279,1.0,0.0,0.0,0.0,0.0
sub1352768,0.0,0.0,0.0,1.0,0.0
sub4833727,1.0,0.0,0.0,0.0,0.0
sub2964760,0.0,0.0,0.0,0.0,1.0
sub2596869,0.0,0.0,0.0,1.0,0.0
sub4820633,0.0,1.0,0.0,0.0,0.0
sub1394852,0.0,0.0,0.0,0.0,1.0
sub2551709,0.0,0.0,1.0,0.0,0.0
sub3813192,0.0,0.0,0.0,1.0,0.0
sub1104903,0.0,1.0,0.0,0.0,0.0
sub3730321,0.0,1.0,0.0,0.0,0.0
sub2951750,0.0,1.0,0.0,0.0,0.0
sub4326748,0.0,0.0,0.0,1.0,0.0
sub1939660,0.0,0.0,1.0,0.0,0.0
sub1284790,0.0,0.0,0.0,0.0,1.0
sub4204967,1.0,0.0,0.0,0.0,0.0
sub3700300,0.0,1.0,0.0,0.0,0.0
sub2747363,0.0,0.0,0.0,1.0,0.0
sub1776708,0.0,0.0,0.0,1.0,0.0
sub5286786,0.0,1.0,0.0,0.0,0.0
sub1077691,0.0,0.0,0.0,0.0,1.0
sub2388081,0.0,0.0,0.0,0.0,1.0
sub2707227,0.0,0.0,0.0,0.0,1.0
sub2451892,1.0,0.0,0.0,0.0,0.0
sub2301906,0.0,0.0,0.0,0.0,1.0
sub2959136,0.0,1.0,0.0,0.0,0.0
sub1050721,0.0,0.0,1.0,0.0,0.0
sub4141377,0.0,1.0,0.0,0.0,0.0
sub1151887,0.0,0.0,0.0,1.0,0.0
sub2292949,0.0,0.0,0.0,1.0,0.0
sub4364363,0.0,0.0,0.0,0.0,1.0
sub2834941,0.0,1.0,0.0,0.0,0.0
sub3400172,1.0,0.0,0.0,0.0,0.0
sub5985494,0.0,0.0,0.0,0.0,1.0
sub1331047,1.0,0.0,0.0,0.0,0.0
sub3869995,0.0,0.0,0.0,1.0,0.0
sub2582353,1.0,0.0,0.0,0.0,0.0
sub1866917,1.0,0.0,0.0,0.0,0.0
sub3723902,1.0,0.0,0.0,0.0,0.0
sub5498613,1.0,0.0,0.0,0.0,0.0
sub5836888,1.0,0.0,0.0,0.0,0.0
sub5039100,0.0,0.0,0.0,0.0,1.0
sub2545587,0.0,1.0,0.0,0.0,0.0
sub5865592,1.0,0.0,0.0,0.0,0.0
sub5136575,0.0,0.0,1.0,0.0,0.0
sub1684664,0.0,1.0,0.0,0.0,0.0
sub1989465,0.0,0.0,1.0,0.0,0.0
sub1177073,0.0,0.0,0.0,0.0,1.0
sub4718255,0.0,0.0,0.0,0.0,1.0
sub5573248,0.0,1.0,0.0,0.0,0.0
sub1910591,0.0,0.0,0.0,1.0,0.0
sub5965008,1.0,0.0,0.0,0.0,0.0
sub1302006,0.0,0.0,0.0,0.0,1.0
sub3760967,0.0,0.0,0.0,0.0,1.0
sub1705516,0.0,0.0,0.0,0.0,1.0
sub3155975,0.0,0.0,1.0,0.0,0.0
sub3627330,0.0,0.0,0.0,0.0,1.0
sub4164425,0.0,0.0,1.0,0.0,0.0
sub2516926,0.0,0.0,0.0,0.0,1.0
sub3709606,0.0,0.0,0.0,0.0,1.0
sub3948069,0.0,0.0,0.0,1.0,0.0
sub4394844,0.0,0.0,0.0,0.0,1.0
sub1601489,0.0,0.0,0.0,1.0,0.0
sub1984544,0.0,0.0,0.0,0.0,1.0
sub2845843,0.0,1.0,0.0,0.0,0.0
sub4714347,0.0,0.0,0.0,1.0,0.0
sub3454756,0.0,0.0,1.0,0.0,0.0
sub1658036,1.0,0.0,0.0,0.0,0.0
sub3855501,0.0,1.0,0.0,0.0,0.0
sub4783232,0.0,0.0,0.0,0.0,1.0
sub5506287,1.0,0.0,0.0,0.0,0.0
sub4257209,0.0,1.0,0.0,0.0,0.0
sub5052301,0.0,0.0,1.0,0.0,0.0
sub1538756,1.0,0.0,0.0,0.0,0.0
sub2885663,1.0,0.0,0.0,0.0,0.0
sub4402763,0.0,0.0,0.0,1.0,0.0
sub1616276,0.0,0.0,0.0,0.0,1.0
sub5440527,0.0,0.0,1.0,0.0,0.0
sub2328185,0.0,0.0,0.0,1.0,0.0
sub1963649,1.0,0.0,0.0,0.0,0.0
sub4301026,0.0,1.0,0.0,0.0,0.0
sub1416281,0.0,1.0,0.0,0.0,0.0
sub2768080,0.0,0.0,1.0,0.0,0.0
sub1958466,0.0,0.0,0.0,1.0,0.0
sub4144413,0.0,0.0,0.0,1.0,0.0
sub1023799,0.0,1.0,0.0,0.0,0.0
sub4463325,0.0,1.0,0.0,0.0,0.0
sub2761637,0.0,1.0,0.0,0.0,0.0
sub4668127,0.0,0.0,0.0,1.0,0.0
sub1879873,0.0,1.0,0.0,0.0,0.0
sub2940444,1.0,0.0,0.0,0.0,0.0
sub1307263,1.0,0.0,0.0,0.0,0.0
sub5357952,0.0,0.0,0.0,0.0,1.0
sub2849854,0.0,0.0,0.0,1.0,0.0
sub3915362,0.0,0.0,0.0,1.0,0.0
sub2472051,0.0,0.0,0.0,0.0,1.0
sub5135189,0.0,0.0,0.0,1.0,0.0
sub2810498,0.0,0.0,0.0,0.0,1.0
sub2412966,0.0,0.0,0.0,1.0,0.0
sub3319977,0.0,1.0,0.0,0.0,0.0
sub2422871,0.0,0.0,1.0,0.0,0.0
sub3307182,0.0,0.0,0.0,1.0,0.0
sub1147697,0.0,0.0,0.0,1.0,0.0
sub1006527,1.0,0.0,0.0,0.0,0.0
sub2772643,1.0,0.0,0.0,0.0,0.0
sub5174715,0.0,0.0,0.0,0.0,1.0
sub1759389,0.0,1.0,0.0,0.0,0.0
sub3026111,0.0,0.0,1.0,0.0,0.0
sub1845481,0.0,0.0,1.0,0.0,0.0
sub4433429,1.0,0.0,0.0,0.0,0.0
