,fold_0,fold_1,fold_2,fold_3,fold_4
sub5693264,0.0,0.0,0.0,1.0,0.0
sub2496572,1.0,0.0,0.0,0.0,0.0
sub1904496,0.0,1.0,0.0,0.0,0.0
sub3800982,0.0,0.0,0.0,0.0,1.0
sub4495424,0.0,0.0,0.0,1.0,0.0
sub5889302,0.0,0.0,0.0,1.0,0.0
sub1564053,0.0,1.0,0.0,0.0,0.0
sub4829764,0.0,0.0,1.0,0.0,0.0
sub3170309,0.0,0.0,0.0,0.0,1.0
sub4623269,1.0,0.0,0.0,0.0,0.0
sub3194362,1.0,0.0,0.0,0.0,0.0
sub2949348,0.0,1.0,0.0,0.0,0.0
sub4710556,1.0,0.0,0.0,0.0,0.0
sub3719794,0.0,0.0,1.0,0.0,0.0
sub3476358,0.0,0.0,1.0,0.0,0.0
sub1908761,1.0,0.0,0.0,0.0,0.0
sub5433643,0.0,0.0,0.0,0.0,1.0
sub5514210,0.0,0.0,1.0,0.0,0.0
sub1644933,0.0,0.0,0.0,1.0,0.0
sub3077717,0.0,0.0,0.0,0.0,1.0
sub1204975,0.0,0.0,0.0,0.0,1.0
sub1057348,0.0,1.0,0.0,0.0,0.0
sub2252764,0.0,0.0,1.0,0.0,0.0
sub4189136,0.0,0.0,0.0,1.0,0.0
sub2444074,1.0,0.0,0.0,0.0,0.0
sub3136861,0.0,0.0,0.0,0.0,1.0
sub2275950,0.0,0.0,0.0,1.0,0.0
sub5256600,0.0,1.0,0.0,0.0,0.0
sub5048960,1.0,0.0,0.0,0.0,0.0
sub4355762,1.0,0.0,0.0,0.0,0.0
sub1393535,0.0,0.0,0.0,0.0,1.0
sub2098310,0.0,1.0,0.0,0.0,0.0
sub4020412,0.0,0.0,1.0,0.0,0.0
sub2494729,0.0,0.0,1.0,0.0,0.0
sub4499368,0.0,0.0,0.0,1.0,0.0
sub3378341,0.0,1.0,0.0,0.0,0.0
sub2576848,1.0,0.0,0.0,0.0,0.0
sub4640702,1.0,0.0,0.0,0.0,0.0
sub5708438,0.0,0.0,1.0,0.0,0.0
sub5723866,0.0,1.0,0.0,0.0,0.0
sub3498264,1.0,0.0,0.0,0.0,0.0
sub2726243,0.0,0.0,0.0,0.0,1.0
sub5457333,1.0,0.0,0.0,0.0,0.0
sub5681309,0.0,0.0,0.0,0.0,1.0
sub2079905,0.0,0.0,1.0,0.0,0.0
sub2999339,0.0,0.0,1.0,0.0,0.0
sub2614102,1.0,0.0,0.0,0.0,0.0
sub4663326,0.0,0.0,1.0,0.0,0.0
sub3097893,0.0,0.0,0.0,1.0,0.0
sub5622607,1.0,0.0,0.0,0.0,0.0
sub3820849,0.0,0.0,1.0,0.0,0.0
sub3952226,0.0,1.0,0.0,0.0,0.0
sub4975997,0.0,1.0,0.0,0.0,0.0
sub5295544,0.0,0.0,1.0,0.0,0.0
sub3062728,0.0,1.0,0.0,0.0,0.0
sub3784847,1.0,0.0,0.0,0.0,0.0
sub5247160,0.0,1.0,0.0,0.0,0.0
sub2195091,1.0,0.0,0.0,0.0,0.0
sub6014737,0.0,0.0,1.0,0.0,0.0
sub3757057,0.0,0.0,0.0,1.0,0.0
sub5530872,0.0,0.0,0.0,1.0,0.0
sub4726909,0.0,0.0,1.0,0.0,0.0
